date,Generic_Drug,quantity_available,daily_dispenses,daily_cost_volume,daily_cdsco_alerts,in_shortage,Supplier,Lead_Time_Days,demand_lag_7d,demand_lag_30d,demand_rolling_avg_14d,alert_count_last_30d
2024-02-03,Paracetamol,642,48,869.58,0,0,Abbott India,14,41.34,48.93,41.94,0
2024-02-04,Paracetamol,611,38,650.33,0,0,Abbott India,7,44.05,39.18,43.91,0
2024-02-05,Paracetamol,579,45,786.11,0,0,Abbott India,14,40.76,42.19,45.33,0
2024-02-06,Paracetamol,548,46,847.83,0,0,Abbott India,5,43.43,48.8,43.17,0
2024-02-07,Paracetamol,516,36,639.17,0,0,Abbott India,5,45.08,47.35,45.64,0
2024-02-08,Paracetamol,485,43,754.7,0,0,Abbott India,7,41.65,44.09,42.31,0
2024-02-09,Paracetamol,453,45,843.13,0,0,Abbott India,7,43.54,39.22,48.19,0
2024-02-10,Paracetamol,422,47,833.83,0,0,Abbott India,14,44.87,40.96,42.3,0
2024-02-11,Paracetamol,390,49,901.83,0,0,Abbott India,14,49.48,38.91,44.58,0
2024-02-12,Paracetamol,800,35,600.92,0,0,Abbott India,14,47.56,42.74,45.66,0
2024-02-13,Paracetamol,768,35,654.51,0,0,Abbott India,10,47.8,47.35,43.14,0
2024-02-14,Paracetamol,737,47,812.48,0,0,Abbott India,5,41.93,45.03,47.61,0
2024-02-15,Paracetamol,705,46,820.66,0,0,Abbott India,5,42.75,50.24,46.84,0
2024-02-16,Paracetamol,674,45,813.61,0,0,Abbott India,5,43.75,40.22,43.79,0
2024-02-17,Paracetamol,642,41,726.49,0,0,Abbott India,10,45.1,45.62,47.46,0
2024-02-18,Paracetamol,611,48,878.49,0,0,Abbott India,5,45.75,44.7,45.35,0
2024-02-19,Paracetamol,579,48,855.24,0,0,Abbott India,7,49.47,45.89,41.72,0
2024-02-20,Paracetamol,548,38,683.98,0,0,Abbott India,5,42.28,50.68,44.58,0
2024-02-21,Paracetamol,516,49,857.24,0,0,Abbott India,10,42.81,47.31,48.3,0
2024-02-22,Paracetamol,485,44,821.09,0,0,Abbott India,5,46.9,49.46,45.97,0
2024-02-23,Paracetamol,453,46,843.6,0,0,Abbott India,10,43.84,40.7,48.06,0
2024-02-24,Paracetamol,422,50,898.88,0,0,Abbott India,10,48.75,43.73,46.28,0
2024-02-25,Paracetamol,390,37,693.9,0,0,Abbott India,10,48.63,41.37,42.02,0
2024-02-26,Paracetamol,800,43,776.68,0,0,Abbott India,10,46.74,38.37,42.76,0
2024-02-27,Paracetamol,768,50,907.43,0,0,Abbott India,10,44.72,47.19,46.91,0
2024-02-28,Paracetamol,737,46,793.55,0,0,Abbott India,7,47.19,40.58,41.63,0
2024-02-29,Paracetamol,705,47,876.93,0,0,Abbott India,7,44.45,38.48,42.49,0
2024-03-01,Paracetamol,674,43,788.85,0,0,Abbott India,5,46.76,44.83,44.03,0
2024-03-02,Paracetamol,642,43,807.52,0,0,Abbott India,10,41.2,47.46,43.93,0
2024-03-03,Paracetamol,611,41,726.38,0,0,Abbott India,14,42.02,50.17,45.52,0
2024-03-04,Paracetamol,579,45,779.15,0,0,Abbott India,14,42.4,45.74,42.31,0
2024-03-05,Paracetamol,548,35,612.74,0,0,Abbott India,10,41.19,47.1,44.92,0
2024-03-06,Paracetamol,516,50,939.23,0,0,Abbott India,14,45.53,47.29,41.59,0
2024-03-07,Paracetamol,485,47,822.8,0,0,Abbott India,5,41.13,43.91,45.6,0
2024-03-08,Paracetamol,453,42,751.91,0,0,Abbott India,7,47.2,50.45,41.46,0
2024-03-09,Paracetamol,422,44,820.84,0,0,Abbott India,7,41.01,46.31,45.5,0
2024-03-10,Paracetamol,390,49,847.75,0,0,Abbott India,7,45.99,40.83,43.37,0
2024-03-11,Paracetamol,800,50,899.83,0,0,Abbott India,7,48.7,38.64,46.95,0
2024-03-12,Paracetamol,768,49,896.31,0,0,Abbott India,10,42.96,41.89,47.3,0
2024-03-13,Paracetamol,737,39,669.37,0,0,Abbott India,10,48.95,39.78,46.47,0
2024-03-14,Paracetamol,705,48,876.72,0,0,Abbott India,5,42.4,45.05,46.3,0
2024-03-15,Paracetamol,674,37,697.16,0,0,Abbott India,5,44.47,45.39,44.64,0
2024-03-16,Paracetamol,642,34,589.09,0,0,Abbott India,10,41.93,38.89,42.81,0
2024-03-17,Paracetamol,611,36,680.29,0,0,Abbott India,14,47.24,42.37,48.25,0
2024-03-18,Paracetamol,579,38,655.61,0,0,Abbott India,10,43.11,45.32,41.97,0
2024-03-19,Paracetamol,548,47,847.17,0,0,Abbott India,5,42.39,39.43,42.52,0
2024-03-20,Paracetamol,516,41,716.9,0,0,Abbott India,10,40.91,40.99,45.44,0
2024-03-21,Paracetamol,485,40,711.27,0,0,Abbott India,7,45.57,43.0,45.76,0
2024-03-22,Paracetamol,453,40,721.57,0,0,Abbott India,10,44.17,41.33,42.53,0
2024-03-23,Paracetamol,422,48,832.38,0,0,Abbott India,5,41.58,50.86,43.5,0
2024-03-24,Paracetamol,390,48,825.82,0,0,Abbott India,5,47.75,41.08,43.51,0
2024-03-25,Paracetamol,800,42,783.66,0,0,Abbott India,7,44.15,51.37,44.75,0
2024-03-26,Paracetamol,768,37,635.88,0,0,Abbott India,14,48.64,38.44,45.33,0
2024-03-27,Paracetamol,737,47,881.31,0,0,Abbott India,10,49.48,51.43,48.32,0
2024-03-28,Paracetamol,705,38,689.31,0,0,Abbott India,10,49.4,50.3,44.39,0
2024-03-29,Paracetamol,674,48,834.27,0,0,Abbott India,10,41.09,49.18,48.26,0
2024-03-30,Paracetamol,642,44,773.91,0,0,Abbott India,14,43.44,46.12,43.68,0
2024-01-01,Ibuprofen,600,40,904.9,0,0,Cipla Mumbai,10,41.31,38.75,35.74,0
2024-01-02,Ibuprofen,573,38,863.78,0,0,Cipla Mumbai,14,40.57,42.98,36.89,0
2024-01-03,Ibuprofen,546,39,835.16,0,0,Cipla Mumbai,10,37.31,36.81,40.76,0
2024-01-04,Ibuprofen,520,32,721.76,0,0,Cipla Mumbai,5,40.13,39.4,35.9,0
2024-01-05,Ibuprofen,493,39,895.42,0,0,Cipla Mumbai,10,37.05,36.79,38.24,0
2024-01-06,Ibuprofen,467,37,833.71,0,0,Cipla Mumbai,5,37.25,37.78,40.88,0
2024-01-07,Ibuprofen,440,32,731.76,0,0,Cipla Mumbai,7,36.68,41.26,40.43,0
2024-01-08,Ibuprofen,413,45,1035.86,0,0,Cipla Mumbai,10,37.18,43.58,37.87,0
2024-01-09,Ibuprofen,387,38,823.34,0,0,Cipla Mumbai,7,40.66,33.07,41.0,0
2024-01-10,Ibuprofen,360,32,680.22,0,0,Cipla Mumbai,10,36.32,35.59,39.45,0
2024-01-11,Ibuprofen,334,41,909.77,0,0,Cipla Mumbai,10,39.28,36.51,36.26,0
2024-01-12,Ibuprofen,307,34,727.58,0,0,Cipla Mumbai,7,34.35,38.53,37.04,0
2024-01-13,Ibuprofen,280,34,780.71,0,0,Cipla Mumbai,5,41.14,37.61,36.94,0
2024-01-14,Ibuprofen,254,37,776.0,0,1,Cipla Mumbai,5,37.48,36.35,37.02,0
2024-01-15,Ibuprofen,600,31,648.13,0,0,Cipla Mumbai,7,41.71,32.55,35.98,0
2024-01-16,Ibuprofen,573,34,727.63,0,0,Cipla Mumbai,7,37.63,33.2,39.03,0
2024-01-17,Ibuprofen,546,37,835.59,0,0,Cipla Mumbai,5,35.83,39.43,38.08,0
2024-01-18,Ibuprofen,520,41,936.92,0,0,Cipla Mumbai,14,39.32,38.82,40.96,0
2024-01-19,Ibuprofen,493,37,805.99,0,0,Cipla Mumbai,5,37.8,41.31,36.66,0
2024-01-20,Ibuprofen,467,37,776.6,0,0,Cipla Mumbai,5,37.22,37.13,40.59,0
2024-01-21,Ibuprofen,440,38,821.14,0,0,Cipla Mumbai,5,39.62,38.96,40.45,0
2024-01-22,Ibuprofen,413,37,792.14,0,0,Cipla Mumbai,14,34.45,36.56,38.8,0
2024-01-23,Ibuprofen,387,35,793.76,0,0,Cipla Mumbai,10,36.37,34.96,37.39,0
2024-01-24,Ibuprofen,360,41,904.66,0,0,Cipla Mumbai,7,35.85,33.63,37.99,0
2024-01-25,Ibuprofen,334,41,882.58,0,0,Cipla Mumbai,14,38.24,36.36,35.72,0
2024-01-26,Ibuprofen,307,33,753.8,0,0,Cipla Mumbai,7,34.36,33.48,37.07,0
2024-01-27,Ibuprofen,280,36,780.57,0,0,Cipla Mumbai,7,40.21,39.44,37.67,0
2024-01-28,Ibuprofen,254,26,596.88,0,0,Cipla Mumbai,7,35.44,33.17,39.0,0
2024-01-29,Ibuprofen,600,41,945.22,0,0,Cipla Mumbai,10,34.71,42.19,37.34,0
2024-01-30,Ibuprofen,573,31,650.29,0,0,Cipla Mumbai,14,41.03,37.66,39.19,0
2024-01-31,Ibuprofen,546,49,1073.42,0,0,Cipla Mumbai,5,36.68,43.24,40.73,0
2024-02-01,Ibuprofen,520,39,845.89,0,0,Cipla Mumbai,14,41.75,37.92,38.44,0
2024-02-02,Ibuprofen,493,37,843.83,0,0,Cipla Mumbai,5,35.93,42.78,39.23,0
2024-02-03,Ibuprofen,467,31,673.61,0,0,Cipla Mumbai,14,36.43,41.74,38.84,0
2024-02-04,Ibuprofen,440,43,984.78,0,0,Cipla Mumbai,5,34.62,41.15,38.69,0
2024-02-05,Ibuprofen,413,30,661.75,0,0,Cipla Mumbai,5,34.83,40.69,38.28,0
2024-02-06,Ibuprofen,387,37,780.57,0,0,Cipla Mumbai,7,38.87,40.54,39.35,0
2024-02-07,Ibuprofen,360,47,1001.05,0,0,Cipla Mumbai,14,34.79,36.21,39.14,0
2024-02-08,Ibuprofen,334,33,744.27,0,0,Cipla Mumbai,7,37.16,41.53,37.44,0
2024-02-09,Ibuprofen,307,44,979.71,0,1,Cipla Mumbai,5,40.71,43.25,39.15,0
2024-02-10,Ibuprofen,280,42,911.5,0,1,Cipla Mumbai,14,40.02,36.62,37.87,0
2024-02-11,Ibuprofen,254,38,866.68,0,1,Cipla Mumbai,14,40.11,42.49,39.36,0
2024-02-12,Ibuprofen,600,39,839.86,0,0,Cipla Mumbai,10,37.73,39.24,35.0,0
2024-02-13,Ibuprofen,573,46,1033.05,0,0,Cipla Mumbai,5,40.65,38.4,35.75,0
2024-02-14,Ibuprofen,546,31,715.04,0,0,Cipla Mumbai,7,34.86,39.78,40.5,0
2024-02-15,Ibuprofen,520,34,725.97,0,0,Cipla Mumbai,14,41.06,35.54,38.94,0
2024-02-16,Ibuprofen,493,41,901.0,0,0,Cipla Mumbai,10,39.87,39.95,38.87,0
2024-02-17,Ibuprofen,467,45,942.71,0,0,Cipla Mumbai,14,35.48,36.8,39.62,0
2024-02-18,Ibuprofen,440,37,838.81,0,0,Cipla Mumbai,5,36.44,40.73,39.81,0
2024-02-19,Ibuprofen,413,35,772.1,0,0,Cipla Mumbai,7,37.96,34.43,40.61,0
2024-02-20,Ibuprofen,387,38,821.1,0,0,Cipla Mumbai,10,39.81,40.67,35.4,0
2024-02-21,Ibuprofen,360,30,656.29,0,0,Cipla Mumbai,5,35.47,38.86,37.78,0
2024-02-22,Ibuprofen,334,37,793.83,0,0,Cipla Mumbai,5,37.23,34.65,38.31,0
2024-02-23,Ibuprofen,307,35,807.24,0,0,Cipla Mumbai,5,35.78,36.82,35.64,0
2024-02-24,Ibuprofen,280,35,760.79,0,0,Cipla Mumbai,10,39.22,33.6,36.73,0
2024-02-25,Ibuprofen,254,38,818.98,0,1,Cipla Mumbai,7,39.88,34.6,37.04,0
2024-02-26,Ibuprofen,600,38,853.24,0,0,Cipla Mumbai,7,39.41,40.06,38.32,0
2024-02-27,Ibuprofen,573,35,786.75,0,0,Cipla Mumbai,5,36.25,36.32,40.26,0
2024-02-28,Ibuprofen,546,27,591.75,0,0,Cipla Mumbai,7,37.51,37.18,40.08,0
2024-02-29,Ibuprofen,520,46,1011.01,0,0,Cipla Mumbai,10,37.72,35.99,38.66,0
2024-03-01,Ibuprofen,493,37,803.18,0,0,Cipla Mumbai,14,37.73,43.44,39.08,0
2024-03-02,Ibuprofen,467,48,1094.13,0,0,Cipla Mumbai,14,38.5,33.4,40.03,0
2024-03-03,Ibuprofen,440,32,698.07,0,0,Cipla Mumbai,5,41.34,41.53,39.95,0
2024-03-04,Ibuprofen,413,40,859.92,0,0,Cipla Mumbai,5,34.4,35.0,39.67,0
2024-03-05,Ibuprofen,387,35,734.74,0,0,Cipla Mumbai,10,41.67,35.09,37.25,0
2024-03-06,Ibuprofen,360,35,753.98,0,0,Cipla Mumbai,7,37.92,36.62,39.18,0
2024-03-07,Ibuprofen,334,32,712.61,0,0,Cipla Mumbai,10,34.62,39.33,39.12,0
2024-03-08,Ibuprofen,307,38,848.6,0,0,Cipla Mumbai,5,41.12,41.57,36.82,0
2024-03-09,Ibuprofen,280,41,857.2,0,1,Cipla Mumbai,14,34.27,32.34,39.58,0
2024-03-10,Ibuprofen,254,36,814.89,0,0,Cipla Mumbai,10,35.42,35.6,38.7,0
2024-03-11,Ibuprofen,600,40,882.68,0,0,Cipla Mumbai,7,36.41,38.99,38.64,0
2024-03-12,Ibuprofen,573,33,741.07,0,0,Cipla Mumbai,10,34.29,38.01,39.2,0
2024-03-13,Ibuprofen,546,37,849.69,0,0,Cipla Mumbai,14,37.38,32.8,38.54,0
2024-03-14,Ibuprofen,520,41,941.51,0,0,Cipla Mumbai,14,41.37,33.43,40.16,0
2024-03-15,Ibuprofen,493,44,958.49,0,0,Cipla Mumbai,7,35.97,42.34,38.23,0
2024-03-16,Ibuprofen,467,34,714.41,0,0,Cipla Mumbai,10,39.94,38.85,35.25,0
2024-03-17,Ibuprofen,440,41,940.13,0,0,Cipla Mumbai,10,37.81,39.14,38.43,0
2024-03-18,Ibuprofen,413,41,924.64,0,0,Cipla Mumbai,10,41.41,36.27,36.05,0
2024-03-19,Ibuprofen,387,39,855.56,0,0,Cipla Mumbai,5,35.31,41.84,37.55,0
2024-03-20,Ibuprofen,360,40,839.34,0,0,Cipla Mumbai,5,37.37,39.34,39.01,0
2024-03-21,Ibuprofen,334,32,677.04,0,0,Cipla Mumbai,14,39.48,36.28,40.34,0
2024-03-22,Ibuprofen,307,41,862.67,0,0,Cipla Mumbai,7,41.01,37.41,38.95,0
2024-03-23,Ibuprofen,280,30,651.49,0,0,Cipla Mumbai,10,34.56,40.48,40.5,0
2024-03-24,Ibuprofen,254,39,870.67,0,1,Cipla Mumbai,7,35.97,38.71,40.69,0
2024-03-25,Ibuprofen,600,39,836.79,0,0,Cipla Mumbai,5,37.19,40.53,36.93,0
2024-03-26,Ibuprofen,573,35,757.25,0,0,Cipla Mumbai,7,36.15,42.32,38.29,0
2024-03-27,Ibuprofen,546,40,849.83,0,0,Cipla Mumbai,10,38.87,42.22,39.19,0
2024-03-28,Ibuprofen,520,35,740.91,0,0,Cipla Mumbai,5,38.91,41.66,36.04,0
2024-03-29,Ibuprofen,493,33,699.94,0,0,Cipla Mumbai,10,35.53,35.85,38.5,0
2024-03-30,Ibuprofen,467,37,777.65,0,0,Cipla Mumbai,10,39.25,42.55,39.38,0
2024-01-01,Pantoprazole,700,36,1205.17,0,0,Sun Pharma,10,32.94,33.57,35.84,0
2024-01-02,Pantoprazole,675,35,1234.14,0,0,Sun Pharma,5,37.2,38.28,35.49,0
2024-01-03,Pantoprazole,651,34,1217.46,0,0,Sun Pharma,7,34.99,32.33,36.06,0
2024-01-04,Pantoprazole,626,34,1197.8,0,0,Sun Pharma,10,33.93,34.82,36.41,0
2024-01-05,Pantoprazole,602,37,1272.09,0,0,Sun Pharma,14,33.87,32.88,32.43,0
2024-01-06,Pantoprazole,577,35,1258.51,0,0,Sun Pharma,5,35.21,35.59,34.97,0
2024-01-07,Pantoprazole,553,31,1123.07,0,0,Sun Pharma,14,38.47,33.18,37.44,0
2024-01-08,Pantoprazole,528,30,1100.96,0,0,Sun Pharma,7,37.08,30.73,33.22,0
2024-01-09,Pantoprazole,504,33,1134.88,0,0,Sun Pharma,7,34.71,31.46,36.85,0
2024-01-10,Pantoprazole,479,38,1384.21,0,0,Sun Pharma,14,36.28,33.46,35.72,0
2024-01-11,Pantoprazole,455,35,1202.23,0,0,Sun Pharma,10,33.5,33.41,34.96,0
2024-01-12,Pantoprazole,430,32,1103.12,0,0,Sun Pharma,7,32.64,33.35,35.35,0
2024-01-13,Pantoprazole,406,42,1504.88,0,0,Sun Pharma,7,36.26,39.1,32.43,0
2024-01-14,Pantoprazole,381,34,1146.91,0,0,Sun Pharma,7,33.13,32.53,33.44,0
2024-01-15,Pantoprazole,700,29,988.98,0,0,Sun Pharma,7,38.03,37.68,36.62,0
2024-01-16,Pantoprazole,675,37,1305.94,0,0,Sun Pharma,14,34.36,32.51,35.42,0
2024-01-17,Pantoprazole,651,41,1368.67,0,0,Sun Pharma,10,33.17,34.2,32.28,0
2024-01-18,Pantoprazole,626,41,1404.54,0,0,Sun Pharma,5,37.53,33.21,34.26,0
2024-01-19,Pantoprazole,602,38,1266.9,0,0,Sun Pharma,5,33.29,39.97,34.33,0
2024-01-20,Pantoprazole,577,33,1126.38,0,0,Sun Pharma,10,36.7,36.97,34.09,0
2024-01-21,Pantoprazole,553,33,1160.34,0,0,Sun Pharma,7,31.67,39.58,37.36,0
2024-01-22,Pantoprazole,528,32,1170.2,0,0,Sun Pharma,10,32.48,32.7,33.34,0
2024-01-23,Pantoprazole,504,37,1292.98,0,0,Sun Pharma,7,38.36,39.39,36.21,0
2024-01-24,Pantoprazole,479,37,1304.56,0,0,Sun Pharma,7,33.05,34.4,36.5,0
2024-01-25,Pantoprazole,455,25,894.15,0,0,Sun Pharma,7,35.59,33.81,32.39,0
2024-01-26,Pantoprazole,430,33,1178.18,0,0,Sun Pharma,5,33.55,33.14,32.57,0
2024-01-27,Pantoprazole,406,36,1306.64,0,0,Sun Pharma,5,38.2,37.57,35.38,0
2024-01-28,Pantoprazole,381,30,1100.4,0,0,Sun Pharma,7,36.51,35.23,35.12,0
2024-01-29,Pantoprazole,700,36,1269.03,0,0,Sun Pharma,7,32.25,36.38,35.38,0
2024-01-30,Pantoprazole,675,34,1219.16,0,0,Sun Pharma,10,38.26,39.83,33.46,0
2024-01-31,Pantoprazole,651,34,1137.78,0,0,Sun Pharma,7,33.77,38.75,35.61,0
2024-02-01,Pantoprazole,626,28,969.36,0,0,Sun Pharma,5,34.7,34.08,33.52,0
2024-02-02,Pantoprazole,602,34,1213.37,0,0,Sun Pharma,7,35.5,29.83,35.86,0
2024-02-03,Pantoprazole,577,37,1321.25,0,0,Sun Pharma,7,32.64,32.44,33.59,0
2024-02-04,Pantoprazole,553,36,1249.65,0,0,Sun Pharma,14,36.89,38.39,37.64,0
2024-02-05,Pantoprazole,528,33,1164.76,0,0,Sun Pharma,14,31.71,31.33,35.35,0
2024-02-06,Pantoprazole,504,33,1171.09,0,0,Sun Pharma,10,36.37,32.43,36.28,0
2024-02-07,Pantoprazole,479,38,1364.26,0,0,Sun Pharma,7,33.89,39.21,32.49,0
2024-02-08,Pantoprazole,455,32,1175.63,0,0,Sun Pharma,7,34.03,38.37,34.31,0
2024-02-09,Pantoprazole,430,40,1465.16,0,0,Sun Pharma,7,31.87,36.98,32.61,0
2024-02-10,Pantoprazole,406,37,1272.3,0,0,Sun Pharma,10,35.5,39.88,37.1,0
2024-02-11,Pantoprazole,381,28,965.44,0,0,Sun Pharma,14,33.35,30.55,36.56,0
2024-02-12,Pantoprazole,700,31,1046.38,0,0,Sun Pharma,5,38.44,37.7,36.89,0
2024-02-13,Pantoprazole,675,33,1152.95,0,0,Sun Pharma,7,36.02,39.68,33.78,0
2024-02-14,Pantoprazole,651,35,1203.84,0,0,Sun Pharma,10,38.36,34.93,34.39,0
2024-02-15,Pantoprazole,626,39,1368.8,0,0,Sun Pharma,10,36.02,30.22,35.24,0
2024-02-16,Pantoprazole,602,37,1285.86,0,0,Sun Pharma,7,37.09,30.24,33.09,0
2024-02-17,Pantoprazole,577,30,1056.35,0,0,Sun Pharma,10,33.87,40.23,36.82,0
2024-02-18,Pantoprazole,553,37,1262.55,0,0,Sun Pharma,5,33.14,38.47,36.01,0
2024-02-19,Pantoprazole,528,34,1238.33,0,0,Sun Pharma,14,35.05,35.3,37.18,0
2024-02-20,Pantoprazole,504,31,1048.0,0,0,Sun Pharma,10,38.01,39.28,32.52,0
2024-02-21,Pantoprazole,479,37,1244.7,0,0,Sun Pharma,10,34.52,36.48,37.49,0
2024-02-22,Pantoprazole,455,34,1171.83,0,0,Sun Pharma,10,38.25,34.78,32.78,0
2024-02-23,Pantoprazole,430,36,1284.84,0,0,Sun Pharma,14,35.25,39.9,33.08,0
2024-02-24,Pantoprazole,406,27,952.99,0,0,Sun Pharma,10,34.25,30.34,34.62,0
2024-02-25,Pantoprazole,381,37,1255.87,0,0,Sun Pharma,7,36.03,33.18,33.1,0
2024-02-26,Pantoprazole,700,40,1396.67,0,0,Sun Pharma,10,34.43,38.17,35.22,0
2024-02-27,Pantoprazole,675,33,1172.71,0,0,Sun Pharma,5,33.02,38.4,35.46,0
2024-02-28,Pantoprazole,651,28,986.25,0,0,Sun Pharma,5,32.77,34.6,32.4,0
2024-02-29,Pantoprazole,626,44,1506.19,0,0,Sun Pharma,5,36.3,32.56,32.89,0
2024-03-01,Pantoprazole,602,39,1373.11,0,0,Sun Pharma,5,33.42,40.14,35.99,0
2024-03-02,Pantoprazole,577,40,1405.23,0,0,Sun Pharma,5,35.28,31.31,34.15,0
2024-03-03,Pantoprazole,553,37,1259.55,0,0,Sun Pharma,7,35.41,31.6,35.62,0
2024-03-04,Pantoprazole,528,38,1302.0,0,0,Sun Pharma,14,34.29,35.98,35.25,0
2024-03-05,Pantoprazole,504,23,790.99,0,0,Sun Pharma,10,35.72,31.05,35.03,0
2024-03-06,Pantoprazole,479,34,1226.24,0,0,Sun Pharma,5,35.82,35.79,33.21,0
2024-03-07,Pantoprazole,455,36,1227.53,0,0,Sun Pharma,7,32.09,38.39,33.05,0
2024-03-08,Pantoprazole,430,34,1202.89,0,0,Sun Pharma,7,33.46,37.25,35.31,0
2024-03-09,Pantoprazole,406,38,1380.4,0,0,Sun Pharma,10,35.01,36.1,33.9,0
2024-03-10,Pantoprazole,381,40,1439.86,0,0,Sun Pharma,7,34.58,33.85,35.97,0
2024-03-11,Pantoprazole,700,38,1315.36,0,0,Sun Pharma,5,32.18,32.23,32.49,0
2024-03-12,Pantoprazole,675,28,932.4,0,0,Sun Pharma,5,32.11,29.96,36.23,0
2024-03-13,Pantoprazole,651,41,1457.73,0,0,Sun Pharma,14,32.81,37.96,37.55,0
2024-03-14,Pantoprazole,626,39,1305.45,0,0,Sun Pharma,5,33.86,33.76,36.31,0
2024-03-15,Pantoprazole,602,34,1218.85,0,0,Sun Pharma,7,32.98,35.34,33.19,0
2024-03-16,Pantoprazole,577,36,1274.65,0,0,Sun Pharma,10,37.04,38.24,34.8,0
2024-03-17,Pantoprazole,553,39,1430.42,0,0,Sun Pharma,10,31.75,29.93,33.99,0
2024-03-18,Pantoprazole,528,37,1325.56,0,0,Sun Pharma,14,37.41,32.47,34.02,0
2024-03-19,Pantoprazole,504,38,1353.1,0,0,Sun Pharma,10,34.41,36.38,34.36,0
2024-03-20,Pantoprazole,479,29,980.75,0,0,Sun Pharma,5,35.64,32.83,33.04,0
2024-03-21,Pantoprazole,455,40,1450.6,0,0,Sun Pharma,14,31.75,32.31,33.28,0
2024-03-22,Pantoprazole,430,33,1134.44,0,0,Sun Pharma,7,36.6,32.3,35.53,0
2024-03-23,Pantoprazole,406,32,1096.21,0,0,Sun Pharma,14,37.84,32.21,33.31,0
2024-03-24,Pantoprazole,381,37,1342.15,0,0,Sun Pharma,5,38.06,31.71,35.77,0
2024-03-25,Pantoprazole,700,28,1018.15,0,0,Sun Pharma,14,35.3,33.78,32.21,0
2024-03-26,Pantoprazole,675,38,1346.11,0,0,Sun Pharma,14,36.73,33.37,35.12,0
2024-03-27,Pantoprazole,651,32,1065.51,0,0,Sun Pharma,5,32.06,37.68,32.25,0
2024-03-28,Pantoprazole,626,37,1286.45,0,0,Sun Pharma,7,38.38,30.36,35.47,0
2024-03-29,Pantoprazole,602,35,1264.82,0,0,Sun Pharma,7,37.5,33.68,32.29,0
2024-03-30,Pantoprazole,577,34,1175.46,0,0,Sun Pharma,10,33.28,34.29,32.52,0
