date,Generic_Drug,quantity_available,daily_dispenses,daily_cost_volume,daily_cdsco_alerts,in_shortage,Supplier,Lead_Time_Days,demand_lag_7d,demand_lag_30d,demand_rolling_avg_14d,alert_count_last_30d
2024-02-13,Ranitidine,1,37,2327.23,3,1,RECALLED - Sanofi,5,39.01,42.92,39.72,15
2024-02-14,Ranitidine,1,27,1708.29,2,1,RECALLED - Sanofi,7,37.75,36.47,40.29,10
2024-02-15,Ranitidine,1,35,2163.43,5,1,RECALLED - Sanofi,7,42.87,34.09,37.12,20
2024-02-16,Ranitidine,1,44,2896.91,3,1,RECALLED - Sanofi,7,40.91,39.56,37.38,18
2024-02-17,Ranitidine,1,41,2574.1,3,1,RECALLED - Sanofi,7,40.38,45.31,37.87,9
2024-02-18,Ranitidine,1,43,2816.22,4,1,RECALLED - Sanofi,7,39.25,34.54,42.93,4
2024-02-19,Ranitidine,1,41,2559.18,2,1,RECALLED - Sanofi,10,40.63,36.85,38.48,10
2024-02-20,Ranitidine,1,42,2801.57,4,1,RECALLED - Sanofi,10,41.24,36.27,40.21,24
2024-02-21,Ranitidine,1,37,2504.84,4,1,RECALLED - Sanofi,10,42.15,38.25,41.24,28
2024-02-22,Ranitidine,1,35,2315.88,2,1,RECALLED - Sanofi,7,41.07,44.73,40.56,8
2024-02-23,Ranitidine,1,41,2633.23,5,1,RECALLED - Sanofi,10,36.71,38.04,39.35,5
2024-02-24,Ranitidine,1,48,3108.44,2,1,RECALLED - Sanofi,10,38.37,36.9,37.03,8
2024-02-25,Ranitidine,1,31,1956.76,3,1,RECALLED - Sanofi,14,40.13,45.01,37.53,21
2024-02-26,Ranitidine,20,40,2641.28,3,1,RECALLED - Sanofi,10,38.48,41.77,37.19,3
2024-02-27,Ranitidine,1,43,2893.86,4,1,RECALLED - Sanofi,7,39.05,40.33,36.99,12
2024-02-28,Ranitidine,1,42,2720.77,5,1,RECALLED - Sanofi,5,36.84,42.32,37.96,15
2024-02-29,Ranitidine,1,45,2947.07,3,1,RECALLED - Sanofi,10,41.73,43.67,43.14,3
2024-03-01,Ranitidine,1,44,2869.0,2,1,RECALLED - Sanofi,14,40.56,42.44,38.85,8
2024-03-02,Ranitidine,1,36,2442.53,2,1,RECALLED - Sanofi,10,36.25,37.26,38.2,2
2024-03-03,Ranitidine,1,42,2811.02,5,1,RECALLED - Sanofi,7,43.63,35.33,38.75,15
2024-03-04,Ranitidine,1,29,1911.62,2,1,RECALLED - Sanofi,10,38.93,39.42,37.8,2
2024-03-05,Ranitidine,1,38,2543.99,3,1,RECALLED - Sanofi,14,41.26,35.63,39.96,9
2024-03-06,Ranitidine,1,33,2140.57,3,1,RECALLED - Sanofi,10,38.57,35.08,39.32,3
2024-03-07,Ranitidine,1,48,3158.02,4,1,RECALLED - Sanofi,14,37.52,41.32,40.61,20
2024-03-08,Ranitidine,1,41,2532.91,4,1,RECALLED - Sanofi,14,43.01,37.27,38.99,24
2024-03-09,Ranitidine,1,38,2468.67,4,1,RECALLED - Sanofi,7,42.59,42.95,38.13,4
2024-03-10,Ranitidine,1,35,2231.93,5,1,RECALLED - Sanofi,14,38.64,34.74,39.85,10
2024-03-11,Ranitidine,20,36,2451.91,4,1,RECALLED - Sanofi,14,39.62,43.26,42.2,12
2024-03-12,Ranitidine,1,35,2303.4,4,1,RECALLED - Sanofi,14,41.6,37.04,41.98,24
2024-03-13,Ranitidine,1,45,2922.77,4,1,RECALLED - Sanofi,14,40.38,44.58,39.67,20
2024-03-14,Ranitidine,1,39,2622.35,4,1,RECALLED - Sanofi,7,38.67,45.34,41.95,28
2024-03-15,Ranitidine,1,41,2751.14,4,1,RECALLED - Sanofi,10,41.96,34.71,38.14,20
2024-03-16,Ranitidine,1,38,2515.55,2,1,RECALLED - Sanofi,14,43.14,44.43,43.19,8
2024-03-17,Ranitidine,1,36,2379.2,4,1,RECALLED - Sanofi,5,43.83,42.38,39.47,12
2024-03-18,Ranitidine,1,43,2898.05,2,1,RECALLED - Sanofi,7,38.12,45.03,42.86,10
2024-03-19,Ranitidine,1,34,2202.88,4,1,RECALLED - Sanofi,7,37.2,39.04,42.63,4
2024-03-20,Ranitidine,1,45,2848.89,3,1,RECALLED - Sanofi,14,42.44,45.77,39.28,12
2024-03-21,Ranitidine,1,43,2804.19,2,1,RECALLED - Sanofi,5,38.43,37.77,39.95,6
2024-03-22,Ranitidine,1,30,1991.17,4,1,RECALLED - Sanofi,5,39.04,41.47,37.52,4
2024-03-23,Ranitidine,1,34,2211.34,2,1,RECALLED - Sanofi,10,43.12,44.96,39.75,6
2024-03-24,Ranitidine,1,38,2451.21,5,1,RECALLED - Sanofi,7,42.6,34.94,40.53,25
2024-03-25,Ranitidine,20,42,2693.26,2,1,RECALLED - Sanofi,5,37.56,41.33,41.99,4
2024-03-26,Ranitidine,1,46,2988.53,3,1,RECALLED - Sanofi,10,37.9,39.23,37.75,3
2024-03-27,Ranitidine,1,41,2622.77,3,1,RECALLED - Sanofi,14,42.67,39.96,40.78,3
2024-03-28,Ranitidine,1,38,2524.7,3,1,RECALLED - Sanofi,7,37.1,34.21,39.65,15
2024-03-29,Ranitidine,1,34,2169.98,3,1,RECALLED - Sanofi,14,36.41,44.55,41.29,18
2024-03-30,Ranitidine,1,38,2512.2,4,1,RECALLED - Sanofi,7,36.32,42.11,40.9,28
2024-01-01,Metoclopramide,30,22,1024.61,1,1,Pfizer India,14,20.09,21.56,22.67,6
2024-01-02,Metoclopramide,14,22,1096.29,3,1,Pfizer India,14,23.3,23.53,20.51,3
2024-01-03,Metoclopramide,1,20,918.31,2,1,Pfizer India,14,21.73,19.54,21.87,4
2024-01-04,Metoclopramide,1,21,980.32,1,1,Pfizer India,14,21.87,22.87,21.76,3
2024-01-05,Metoclopramide,1,20,997.5,2,1,Pfizer India,7,22.7,21.04,20.92,10
2024-01-06,Metoclopramide,1,27,1305.32,2,1,Pfizer India,14,21.41,20.12,22.07,8
2024-01-07,Metoclopramide,1,22,1075.92,1,1,Pfizer India,5,20.8,18.86,21.46,3
2024-01-08,Metoclopramide,1,20,947.33,2,1,Pfizer India,5,20.21,21.34,20.98,10
2024-01-09,Metoclopramide,1,24,1184.79,1,1,Pfizer India,14,23.3,25.19,20.33,1
2024-01-10,Metoclopramide,1,23,1060.36,2,1,Pfizer India,14,19.86,24.51,21.48,6
2024-01-11,Metoclopramide,1,17,776.89,1,1,Pfizer India,5,23.39,23.62,21.42,4
2024-01-12,Metoclopramide,1,25,1154.39,1,1,Pfizer India,5,24.01,23.47,23.16,2
2024-01-13,Metoclopramide,1,20,985.52,1,1,Pfizer India,10,24.17,21.51,20.86,5
2024-01-14,Metoclopramide,1,19,916.43,2,1,Pfizer India,14,20.35,24.97,23.27,4
2024-01-15,Metoclopramide,30,21,1021.01,2,1,Pfizer India,10,20.07,22.3,22.67,6
2024-01-16,Metoclopramide,14,19,870.31,2,1,Pfizer India,7,20.4,22.07,20.44,4
2024-01-17,Metoclopramide,1,22,1008.14,3,1,Pfizer India,7,20.78,18.96,22.19,3
2024-01-18,Metoclopramide,1,24,1137.24,2,1,Pfizer India,5,23.78,19.24,22.59,14
2024-01-19,Metoclopramide,1,23,1119.03,1,1,Pfizer India,10,21.35,20.3,20.54,2
2024-01-20,Metoclopramide,1,20,960.39,2,1,Pfizer India,7,23.05,20.67,21.82,6
2024-01-21,Metoclopramide,1,18,901.55,2,1,Pfizer India,14,22.66,23.71,21.38,10
2024-01-22,Metoclopramide,1,21,981.51,2,1,Pfizer India,14,20.78,20.02,22.83,14
2024-01-23,Metoclopramide,1,18,829.81,2,1,Pfizer India,5,21.42,22.32,22.86,2
2024-01-24,Metoclopramide,1,22,1044.22,3,1,Pfizer India,14,24.1,20.04,20.63,15
2024-01-25,Metoclopramide,1,20,989.77,2,1,Pfizer India,10,20.33,18.9,21.3,6
2024-01-26,Metoclopramide,1,28,1405.34,1,1,Pfizer India,10,20.93,19.09,21.43,2
2024-01-27,Metoclopramide,1,22,1018.47,2,1,Pfizer India,7,21.28,21.88,22.6,14
2024-01-28,Metoclopramide,1,20,946.47,1,1,Pfizer India,14,19.97,19.45,22.89,7
2024-01-29,Metoclopramide,30,24,1169.02,2,1,Pfizer India,7,20.4,21.83,21.32,8
2024-01-30,Metoclopramide,14,20,991.77,2,1,Pfizer India,10,22.08,18.78,22.06,12
2024-01-31,Metoclopramide,1,22,1043.15,2,1,Pfizer India,14,23.22,20.52,22.0,12
2024-02-01,Metoclopramide,1,23,1067.03,3,1,Pfizer India,14,22.86,19.25,20.38,3
2024-02-02,Metoclopramide,1,24,1159.96,1,1,Pfizer India,14,22.31,25.21,22.31,3
2024-02-03,Metoclopramide,1,19,917.83,2,1,Pfizer India,5,23.5,20.98,22.42,8
2024-02-04,Metoclopramide,1,19,939.77,2,1,Pfizer India,5,23.8,20.13,23.17,12
2024-02-05,Metoclopramide,1,22,1025.47,2,1,Pfizer India,7,20.17,22.64,22.66,14
2024-02-06,Metoclopramide,1,19,932.66,1,1,Pfizer India,14,23.1,18.71,22.93,2
2024-02-07,Metoclopramide,1,21,967.71,1,1,Pfizer India,5,22.47,21.69,22.98,6
2024-02-08,Metoclopramide,1,20,976.68,3,1,Pfizer India,14,20.43,20.87,21.8,15
2024-02-09,Metoclopramide,1,23,1147.77,1,1,Pfizer India,7,22.26,23.08,20.46,6
2024-02-10,Metoclopramide,1,22,1037.95,2,1,Pfizer India,14,23.35,22.77,20.72,10
2024-02-11,Metoclopramide,1,22,1036.53,3,1,Pfizer India,5,20.28,21.16,21.09,6
2024-02-12,Metoclopramide,30,22,1070.21,2,1,Pfizer India,10,22.34,22.44,21.16,12
2024-02-13,Metoclopramide,14,23,1100.54,2,1,Pfizer India,10,24.16,24.52,22.88,6
2024-02-14,Metoclopramide,1,20,922.88,2,1,Pfizer India,5,20.45,22.06,22.52,12
2024-02-15,Metoclopramide,1,20,962.49,1,1,Pfizer India,14,20.31,19.56,20.7,7
2024-02-16,Metoclopramide,1,23,1130.96,3,1,Pfizer India,10,23.19,22.32,22.14,15
2024-02-17,Metoclopramide,1,20,976.46,1,1,Pfizer India,5,21.83,24.65,23.43,4
2024-02-18,Metoclopramide,1,18,855.52,2,1,Pfizer India,5,21.26,21.74,23.6,2
2024-02-19,Metoclopramide,1,21,1039.61,2,1,Pfizer India,5,20.64,22.13,22.61,2
2024-02-20,Metoclopramide,1,23,1070.33,3,1,Pfizer India,10,23.74,20.63,22.81,21
2024-02-21,Metoclopramide,1,21,1054.69,2,1,Pfizer India,14,22.91,20.49,23.54,12
2024-02-22,Metoclopramide,1,24,1100.18,3,1,Pfizer India,5,23.01,19.29,21.47,3
2024-02-23,Metoclopramide,1,21,1057.81,1,1,Pfizer India,7,24.01,20.31,23.43,3
2024-02-24,Metoclopramide,1,21,971.6,3,1,Pfizer India,5,21.39,21.34,23.37,9
2024-02-25,Metoclopramide,1,19,880.08,1,1,Pfizer India,14,22.41,18.9,21.22,1
2024-02-26,Metoclopramide,30,20,924.98,1,1,Pfizer India,5,23.53,20.65,22.5,4
2024-02-27,Metoclopramide,14,26,1280.57,1,1,Pfizer India,14,21.48,21.04,20.45,5
2024-02-28,Metoclopramide,1,20,947.12,2,1,Pfizer India,10,21.23,19.29,21.0,4
2024-02-29,Metoclopramide,1,20,979.12,1,1,Pfizer India,5,21.26,22.55,22.72,1
2024-03-01,Metoclopramide,1,24,1190.48,1,1,Pfizer India,10,22.38,22.46,22.88,7
2024-03-02,Metoclopramide,1,18,873.03,2,1,Pfizer India,14,21.84,23.54,20.57,14
2024-03-03,Metoclopramide,1,18,873.34,2,1,Pfizer India,7,21.93,21.91,20.81,2
2024-03-04,Metoclopramide,1,20,922.62,1,1,Pfizer India,7,21.4,19.36,23.23,6
2024-03-05,Metoclopramide,1,24,1128.35,2,1,Pfizer India,10,23.09,22.12,22.55,4
2024-03-06,Metoclopramide,1,24,1192.39,3,1,Pfizer India,14,21.49,23.65,23.45,6
2024-03-07,Metoclopramide,1,22,1018.18,2,1,Pfizer India,14,20.71,23.39,22.82,6
2024-03-08,Metoclopramide,1,17,839.42,2,1,Pfizer India,14,19.91,21.37,20.79,14
2024-03-09,Metoclopramide,1,23,1062.35,2,1,Pfizer India,14,22.32,19.78,22.97,12
2024-03-10,Metoclopramide,1,15,709.08,3,1,Pfizer India,14,22.71,20.54,22.92,9
2024-03-11,Metoclopramide,30,24,1114.72,2,1,Pfizer India,10,21.05,25.08,22.94,10
2024-03-12,Metoclopramide,14,23,1128.77,1,1,Pfizer India,5,23.06,24.79,20.34,3
2024-03-13,Metoclopramide,1,22,1052.23,1,1,Pfizer India,5,19.81,22.36,21.08,1
2024-03-14,Metoclopramide,1,27,1277.83,3,1,Pfizer India,7,23.55,22.24,21.42,9
2024-03-15,Metoclopramide,1,24,1205.8,2,1,Pfizer India,5,20.2,19.07,21.52,10
2024-03-16,Metoclopramide,1,20,919.44,2,1,Pfizer India,5,20.45,21.03,21.43,10
2024-03-17,Metoclopramide,1,22,1092.7,3,1,Pfizer India,7,21.76,23.49,21.41,18
2024-03-18,Metoclopramide,1,17,812.25,1,1,Pfizer India,10,23.22,21.8,22.9,4
2024-03-19,Metoclopramide,1,23,1054.39,2,1,Pfizer India,10,22.5,19.39,23.26,8
2024-03-20,Metoclopramide,1,20,933.47,1,1,Pfizer India,10,23.79,22.6,22.84,5
2024-03-21,Metoclopramide,1,17,847.35,2,1,Pfizer India,5,22.91,18.98,20.94,2
2024-03-22,Metoclopramide,1,19,920.65,2,1,Pfizer India,5,23.99,24.75,20.53,6
2024-03-23,Metoclopramide,1,23,1137.62,3,1,Pfizer India,10,20.5,20.9,20.34,9
2024-03-24,Metoclopramide,1,20,997.08,2,1,Pfizer India,14,23.2,20.25,20.77,8
2024-03-25,Metoclopramide,30,25,1228.37,3,1,Pfizer India,7,21.87,19.54,20.52,15
2024-03-26,Metoclopramide,14,23,1145.3,3,1,Pfizer India,14,22.64,19.06,20.52,18
2024-03-27,Metoclopramide,1,23,1157.63,1,1,Pfizer India,7,20.74,18.95,21.96,5
2024-03-28,Metoclopramide,1,20,936.21,1,1,Pfizer India,10,21.67,21.5,20.81,5
2024-03-29,Metoclopramide,1,21,1053.75,1,1,Pfizer India,14,21.81,19.85,22.57,6
2024-03-30,Metoclopramide,1,21,1028.72,3,1,Pfizer India,10,20.09,22.13,21.34,18
2024-01-01,Ondansetron,80,19,2289.46,2,1,GSK India,5,18.82,15.39,17.0,6
2024-01-02,Ondansetron,67,17,2132.6,2,1,GSK India,5,17.49,15.35,18.75,10
2024-01-03,Ondansetron,54,18,2200.11,2,1,GSK India,10,18.63,16.61,18.28,6
2024-01-04,Ondansetron,42,18,2059.21,1,1,GSK India,14,17.33,17.62,17.35,4
2024-01-05,Ondansetron,29,18,2209.76,0,1,GSK India,7,17.05,19.58,16.83,0
2024-01-06,Ondansetron,17,17,2050.56,0,1,GSK India,10,18.72,15.79,19.12,0
2024-01-07,Ondansetron,4,18,2195.91,1,1,GSK India,10,16.22,17.51,18.37,2
2024-01-08,Ondansetron,1,15,1747.94,1,1,GSK India,7,17.46,19.27,19.27,2
2024-01-09,Ondansetron,1,16,1991.37,1,1,GSK India,5,17.28,18.9,18.42,3
2024-01-10,Ondansetron,1,17,2093.31,1,1,GSK India,7,17.48,17.95,19.21,5
2024-01-11,Ondansetron,1,16,1906.71,1,1,GSK India,5,19.8,18.78,18.56,2
2024-01-12,Ondansetron,1,19,2295.02,0,1,GSK India,10,17.98,20.67,17.88,0
2024-01-13,Ondansetron,1,21,2538.62,0,1,GSK India,10,18.86,17.97,16.64,0
2024-01-14,Ondansetron,1,19,2292.63,0,1,GSK India,5,18.0,19.13,17.19,0
2024-01-15,Ondansetron,80,18,2234.9,2,1,GSK India,10,18.64,15.81,17.74,8
2024-01-16,Ondansetron,67,18,2161.4,2,1,GSK India,5,16.4,19.18,18.23,14
2024-01-17,Ondansetron,54,17,1976.39,1,1,GSK India,14,17.13,20.17,17.8,2
2024-01-18,Ondansetron,42,14,1661.32,2,1,GSK India,10,19.28,19.09,18.77,12
2024-01-19,Ondansetron,29,15,1713.96,0,1,GSK India,5,17.59,20.64,18.75,0
2024-01-20,Ondansetron,17,17,2077.77,1,1,GSK India,5,17.08,16.69,19.2,4
2024-01-21,Ondansetron,4,18,2078.61,0,1,GSK India,14,17.67,18.86,17.2,0
2024-01-22,Ondansetron,1,18,2144.87,0,1,GSK India,5,16.51,15.42,19.22,0
2024-01-23,Ondansetron,1,19,2349.05,1,1,GSK India,14,19.09,17.39,17.15,3
2024-01-24,Ondansetron,1,18,2070.32,2,1,GSK India,7,17.8,19.22,18.52,14
2024-01-25,Ondansetron,1,18,2191.1,0,1,GSK India,7,17.24,15.35,17.22,0
2024-01-26,Ondansetron,1,15,1754.19,0,1,GSK India,14,19.43,18.46,19.25,0
2024-01-27,Ondansetron,1,25,2928.95,1,1,GSK India,10,18.2,20.31,17.52,5
2024-01-28,Ondansetron,1,21,2494.97,1,1,GSK India,7,17.51,16.51,19.29,5
2024-01-29,Ondansetron,80,15,1801.87,1,1,GSK India,5,19.73,20.41,19.36,5
2024-01-30,Ondansetron,67,16,1884.97,0,1,GSK India,10,17.18,19.11,19.38,0
2024-01-31,Ondansetron,54,18,2234.13,2,1,GSK India,14,16.31,20.54,18.45,2
2024-02-01,Ondansetron,42,19,2209.03,0,1,GSK India,10,17.51,19.09,18.53,0
2024-02-02,Ondansetron,29,12,1460.8,2,1,GSK India,14,17.78,19.19,18.45,6
2024-02-03,Ondansetron,17,15,1748.78,1,1,GSK India,7,19.51,18.16,18.59,6
2024-02-04,Ondansetron,4,19,2174.37,1,1,GSK India,7,16.92,16.96,17.38,4
2024-02-05,Ondansetron,1,19,2316.79,1,1,GSK India,10,17.39,17.5,18.78,4
2024-02-06,Ondansetron,1,14,1673.21,0,1,GSK India,7,17.73,16.55,17.07,0
2024-02-07,Ondansetron,1,20,2400.17,0,1,GSK India,14,19.17,18.25,17.47,0
2024-02-08,Ondansetron,1,16,1930.87,1,1,GSK India,10,19.04,19.75,18.51,2
2024-02-09,Ondansetron,1,16,1983.12,1,1,GSK India,5,16.74,17.39,17.9,3
2024-02-10,Ondansetron,1,19,2252.22,1,1,GSK India,10,18.06,18.12,18.29,2
2024-02-11,Ondansetron,1,15,1874.18,2,1,GSK India,7,19.59,18.77,17.52,8
2024-02-12,Ondansetron,80,17,1997.05,2,1,GSK India,10,18.38,19.14,17.48,4
2024-02-13,Ondansetron,67,17,1960.49,0,1,GSK India,10,19.21,16.29,18.33,0
2024-02-14,Ondansetron,54,17,2069.03,0,1,GSK India,5,16.99,16.94,16.93,0
2024-02-15,Ondansetron,42,16,1828.15,0,1,GSK India,5,19.62,15.56,18.84,0
2024-02-16,Ondansetron,29,17,1975.64,0,1,GSK India,10,18.68,17.7,17.53,0
2024-02-17,Ondansetron,17,14,1735.27,0,1,GSK India,7,17.65,18.59,18.73,0
2024-02-18,Ondansetron,4,18,2093.07,1,1,GSK India,5,18.22,19.25,18.95,7
2024-02-19,Ondansetron,1,20,2444.08,2,1,GSK India,10,16.7,20.48,17.89,6
2024-02-20,Ondansetron,1,21,2634.2,2,1,GSK India,10,18.18,19.18,16.91,10
2024-02-21,Ondansetron,1,17,2029.7,1,1,GSK India,10,16.67,20.01,17.59,1
2024-02-22,Ondansetron,1,17,2140.36,1,1,GSK India,14,18.94,16.49,17.75,1
2024-02-23,Ondansetron,1,16,1918.98,0,1,GSK India,10,18.92,19.15,19.08,0
2024-02-24,Ondansetron,1,21,2515.44,1,1,GSK India,14,19.21,19.28,18.84,1
2024-02-25,Ondansetron,1,19,2170.02,1,1,GSK India,10,19.25,20.44,18.47,7
2024-02-26,Ondansetron,80,20,2377.73,0,1,GSK India,7,18.78,17.63,19.12,0
2024-02-27,Ondansetron,67,19,2174.65,0,1,GSK India,7,18.66,18.29,18.53,0
2024-02-28,Ondansetron,54,20,2398.68,2,1,GSK India,10,17.03,19.81,17.77,12
2024-02-29,Ondansetron,42,19,2376.07,1,1,GSK India,14,17.38,16.85,19.1,3
2024-03-01,Ondansetron,29,21,2573.74,1,1,GSK India,14,19.1,20.18,18.84,7
2024-03-02,Ondansetron,17,20,2458.05,2,1,GSK India,7,16.81,18.0,18.65,10
2024-03-03,Ondansetron,4,23,2712.88,1,1,GSK India,5,17.64,17.54,17.37,7
2024-03-04,Ondansetron,1,17,2088.03,1,1,GSK India,10,19.67,20.35,17.03,5
2024-03-05,Ondansetron,1,21,2640.32,1,1,GSK India,10,19.7,15.33,19.4,3
2024-03-06,Ondansetron,1,17,1949.34,2,1,GSK India,7,19.67,17.44,16.64,4
2024-03-07,Ondansetron,1,15,1865.9,0,1,GSK India,10,17.23,15.78,19.04,0
2024-03-08,Ondansetron,1,19,2371.68,1,1,GSK India,10,19.14,17.35,16.95,1
2024-03-09,Ondansetron,1,20,2508.46,0,1,GSK India,14,16.92,18.45,18.51,0
2024-03-10,Ondansetron,1,14,1601.13,0,1,GSK India,5,16.86,19.44,17.22,0
2024-03-11,Ondansetron,80,19,2239.61,0,1,GSK India,10,17.26,18.44,19.09,0
2024-03-12,Ondansetron,67,18,2125.37,0,1,GSK India,5,16.25,19.56,18.9,0
2024-03-13,Ondansetron,54,20,2449.84,1,1,GSK India,7,16.96,19.36,16.99,6
2024-03-14,Ondansetron,42,16,1937.11,0,1,GSK India,10,16.22,19.35,16.71,0
2024-03-15,Ondansetron,29,18,2141.8,0,1,GSK India,14,19.45,20.11,18.89,0
2024-03-16,Ondansetron,17,11,1332.61,1,1,GSK India,10,18.54,17.47,18.19,5
2024-03-17,Ondansetron,4,24,2941.32,1,1,GSK India,7,16.84,20.03,18.07,2
2024-03-18,Ondansetron,1,17,2007.8,1,1,GSK India,5,16.26,15.81,16.98,4
2024-03-19,Ondansetron,1,14,1747.89,0,1,GSK India,10,17.97,18.16,16.94,0
2024-03-20,Ondansetron,1,16,1847.97,0,1,GSK India,7,19.02,19.81,17.36,0
2024-03-21,Ondansetron,1,19,2185.56,0,1,GSK India,10,16.7,16.7,17.61,0
2024-03-22,Ondansetron,1,18,2057.87,1,1,GSK India,5,17.46,20.31,18.01,2
2024-03-23,Ondansetron,1,16,1906.7,2,1,GSK India,14,19.42,17.96,17.59,12
2024-03-24,Ondansetron,1,16,1943.67,0,1,GSK India,7,17.46,18.98,18.21,0
2024-03-25,Ondansetron,80,17,2095.68,1,1,GSK India,10,18.01,19.91,18.6,5
2024-03-26,Ondansetron,67,16,1900.65,0,1,GSK India,5,18.44,20.52,17.63,0
2024-03-27,Ondansetron,54,15,1723.44,0,1,GSK India,10,19.67,19.53,17.42,0
2024-03-28,Ondansetron,42,15,1732.26,1,1,GSK India,14,16.7,16.33,17.01,5
2024-03-29,Ondansetron,29,18,2103.76,2,1,GSK India,5,18.22,20.23,18.2,4
