date,Generic_Drug,quantity_available,daily_dispenses,daily_cost_volume,daily_cdsco_alerts,in_shortage,Supplier,Lead_Time_Days,demand_lag_7d,demand_lag_30d,demand_rolling_avg_14d,alert_count_last_30d
2024-03-02,Atorvastatin,558,12,1125.19,0,0,Cipla Mumbai,7,12.49,12.68,11.76,0
2024-03-03,Atorvastatin,549,10,987.06,0,0,Cipla Mumbai,5,13.07,11.42,12.03,0
2024-03-04,Atorvastatin,541,11,1059.31,0,0,Cipla Mumbai,10,11.73,13.05,12.18,0
2024-03-05,Atorvastatin,532,13,1218.28,0,0,Cipla Mumbai,14,12.19,12.21,11.24,0
2024-03-06,Atorvastatin,524,14,1282.19,0,0,Cipla Mumbai,5,11.35,13.72,12.06,0
2024-03-07,Atorvastatin,516,11,995.98,0,0,Cipla Mumbai,14,11.79,11.62,11.64,0
2024-03-08,Atorvastatin,507,11,1040.67,0,0,Cipla Mumbai,7,11.11,13.21,11.75,0
2024-03-09,Atorvastatin,499,13,1247.71,0,0,Cipla Mumbai,14,12.11,10.52,12.21,0
2024-03-10,Atorvastatin,490,11,1033.45,0,0,Cipla Mumbai,5,13.13,12.98,12.92,0
2024-03-11,Atorvastatin,600,14,1364.83,0,0,Cipla Mumbai,10,12.81,11.48,12.63,0
2024-03-12,Atorvastatin,591,15,1381.48,0,0,Cipla Mumbai,5,12.02,12.64,11.49,0
2024-03-13,Atorvastatin,583,9,861.88,0,0,Cipla Mumbai,14,13.2,10.74,12.61,0
2024-03-14,Atorvastatin,574,13,1222.87,0,0,Cipla Mumbai,5,12.56,11.28,11.67,0
2024-03-15,Atorvastatin,566,14,1283.18,0,0,Cipla Mumbai,5,11.94,12.15,11.48,0
2024-03-16,Atorvastatin,558,11,1087.79,0,0,Cipla Mumbai,10,11.65,11.85,11.11,0
2024-03-17,Atorvastatin,549,11,1075.75,0,0,Cipla Mumbai,14,11.92,10.32,12.9,0
2024-03-18,Atorvastatin,541,12,1135.75,0,0,Cipla Mumbai,14,11.02,12.92,11.98,0
2024-03-19,Atorvastatin,532,9,829.63,0,0,Cipla Mumbai,14,11.86,12.38,12.8,0
2024-03-20,Atorvastatin,524,10,957.34,0,0,Cipla Mumbai,10,12.95,11.84,11.89,0
2024-03-21,Atorvastatin,516,12,1191.99,0,0,Cipla Mumbai,14,13.19,10.41,11.05,0
2024-03-22,Atorvastatin,507,14,1376.15,0,0,Cipla Mumbai,14,11.38,11.32,11.53,0
2024-03-23,Atorvastatin,499,15,1485.76,0,0,Cipla Mumbai,14,12.63,13.55,11.1,0
2024-03-24,Atorvastatin,490,12,1161.95,0,0,Cipla Mumbai,7,12.32,12.52,12.61,0
2024-03-25,Atorvastatin,600,10,993.46,0,0,Cipla Mumbai,10,13.18,10.92,12.95,0
2024-03-26,Atorvastatin,591,11,992.99,0,0,Cipla Mumbai,10,12.57,13.2,12.46,0
2024-03-27,Atorvastatin,583,12,1183.82,0,0,Cipla Mumbai,10,12.27,10.52,11.98,0
2024-03-28,Atorvastatin,574,12,1114.96,0,0,Cipla Mumbai,14,11.78,10.44,11.71,0
2024-03-29,Atorvastatin,566,13,1259.42,0,0,Cipla Mumbai,5,13.09,12.08,11.62,0
2024-03-30,Atorvastatin,558,14,1330.08,0,0,Cipla Mumbai,7,11.38,11.92,11.32,0
2024-01-01,Metoprolol,540,8,607.3,0,0,Dr Reddy Labs,10,9.8,9.38,9.44,0
2024-01-02,Metoprolol,533,9,730.51,0,0,Dr Reddy Labs,5,10.17,11.03,10.08,0
2024-01-03,Metoprolol,526,10,768.91,0,0,Dr Reddy Labs,5,10.52,9.06,10.35,0
2024-01-04,Metoprolol,519,10,776.41,0,0,Dr Reddy Labs,14,10.25,8.72,10.29,0
2024-01-05,Metoprolol,512,8,611.72,0,0,Dr Reddy Labs,10,10.11,10.06,9.43,0
2024-01-06,Metoprolol,505,9,717.49,0,0,Dr Reddy Labs,14,9.99,9.35,9.41,0
2024-01-07,Metoprolol,498,8,617.91,0,0,Dr Reddy Labs,5,9.0,10.03,9.27,0
2024-01-08,Metoprolol,491,11,875.76,0,0,Dr Reddy Labs,10,10.17,9.9,9.74,0
2024-01-09,Metoprolol,484,8,599.16,0,0,Dr Reddy Labs,5,9.26,10.19,10.59,0
2024-01-10,Metoprolol,477,11,882.79,0,0,Dr Reddy Labs,10,10.89,9.77,9.8,0
2024-01-11,Metoprolol,470,9,669.87,0,0,Dr Reddy Labs,5,9.78,10.4,10.33,0
2024-01-12,Metoprolol,463,10,751.85,0,0,Dr Reddy Labs,5,10.43,10.5,10.75,0
2024-01-13,Metoprolol,456,10,814.63,0,0,Dr Reddy Labs,5,9.21,10.85,10.23,0
2024-01-14,Metoprolol,449,9,674.26,0,0,Dr Reddy Labs,7,10.91,10.0,9.89,0
2024-01-15,Metoprolol,540,10,801.12,0,0,Dr Reddy Labs,5,9.1,10.8,9.87,0
2024-01-16,Metoprolol,533,8,618.75,0,0,Dr Reddy Labs,7,9.42,10.47,9.96,0
2024-01-17,Metoprolol,526,10,788.4,0,0,Dr Reddy Labs,7,9.79,11.29,9.4,0
2024-01-18,Metoprolol,519,8,612.5,0,0,Dr Reddy Labs,14,9.1,10.55,9.95,0
2024-01-19,Metoprolol,512,9,692.72,0,0,Dr Reddy Labs,5,10.65,10.85,10.07,0
2024-01-20,Metoprolol,505,10,806.17,0,0,Dr Reddy Labs,7,9.48,11.23,10.54,0
2024-01-21,Metoprolol,498,9,701.5,0,0,Dr Reddy Labs,10,9.66,11.22,9.63,0
2024-01-22,Metoprolol,491,8,621.76,0,0,Dr Reddy Labs,14,9.08,9.69,10.42,0
2024-01-23,Metoprolol,484,10,781.66,0,0,Dr Reddy Labs,7,10.71,10.23,9.32,0
2024-01-24,Metoprolol,477,10,803.96,0,0,Dr Reddy Labs,7,9.36,9.81,9.73,0
2024-01-25,Metoprolol,470,10,768.15,0,0,Dr Reddy Labs,7,10.14,10.2,10.26,0
2024-01-26,Metoprolol,463,11,898.69,0,0,Dr Reddy Labs,10,10.35,10.14,10.53,0
2024-01-27,Metoprolol,456,9,694.84,0,0,Dr Reddy Labs,14,10.8,10.63,10.7,0
2024-01-28,Metoprolol,449,11,856.63,0,0,Dr Reddy Labs,10,9.12,10.51,10.13,0
2024-01-29,Metoprolol,540,10,791.77,0,0,Dr Reddy Labs,10,10.93,8.73,9.79,0
2024-01-30,Metoprolol,533,8,638.08,0,0,Dr Reddy Labs,10,9.28,10.37,10.45,0
2024-01-31,Metoprolol,526,11,829.16,0,0,Dr Reddy Labs,10,9.52,9.54,10.67,0
2024-02-01,Metoprolol,519,10,777.66,0,0,Dr Reddy Labs,10,9.12,10.57,10.3,0
2024-02-02,Metoprolol,512,8,652.58,0,0,Dr Reddy Labs,10,10.52,9.56,10.72,0
2024-02-03,Metoprolol,505,9,672.25,0,0,Dr Reddy Labs,7,10.86,10.78,10.07,0
2024-02-04,Metoprolol,498,9,678.54,0,0,Dr Reddy Labs,5,9.96,11.19,10.28,0
2024-02-05,Metoprolol,491,9,735.78,0,0,Dr Reddy Labs,5,10.05,9.68,10.25,0
2024-02-06,Metoprolol,484,10,761.24,0,0,Dr Reddy Labs,5,10.84,9.03,9.54,0
2024-02-07,Metoprolol,477,10,817.53,0,0,Dr Reddy Labs,14,10.66,10.7,9.77,0
2024-02-08,Metoprolol,470,10,817.23,0,0,Dr Reddy Labs,10,9.79,11.06,10.44,0
2024-02-09,Metoprolol,463,10,760.29,0,0,Dr Reddy Labs,5,9.92,10.84,10.74,0
2024-02-10,Metoprolol,456,9,667.75,0,0,Dr Reddy Labs,7,10.57,9.63,10.08,0
2024-02-11,Metoprolol,449,11,869.53,0,0,Dr Reddy Labs,14,10.62,9.03,10.02,0
2024-02-12,Metoprolol,540,8,617.93,0,0,Dr Reddy Labs,14,10.32,8.86,9.66,0
2024-02-13,Metoprolol,533,9,731.45,0,0,Dr Reddy Labs,10,9.99,10.04,9.97,0
2024-02-14,Metoprolol,526,11,893.9,0,0,Dr Reddy Labs,5,9.89,9.33,10.2,0
2024-02-15,Metoprolol,519,9,684.52,0,0,Dr Reddy Labs,14,10.15,9.75,10.56,0
2024-02-16,Metoprolol,512,10,758.23,0,0,Dr Reddy Labs,5,9.46,11.37,9.44,0
2024-02-17,Metoprolol,505,8,606.83,0,0,Dr Reddy Labs,14,10.16,9.81,10.13,0
2024-02-18,Metoprolol,498,11,827.44,0,0,Dr Reddy Labs,10,10.79,11.34,10.63,0
2024-02-19,Metoprolol,491,9,720.47,0,0,Dr Reddy Labs,10,9.95,9.99,9.53,0
2024-02-20,Metoprolol,484,8,629.85,0,0,Dr Reddy Labs,7,9.41,8.71,9.31,0
2024-02-21,Metoprolol,477,8,647.68,0,0,Dr Reddy Labs,5,9.82,10.93,10.54,0
2024-02-22,Metoprolol,470,11,845.35,0,0,Dr Reddy Labs,14,9.3,11.13,10.06,0
2024-02-23,Metoprolol,463,10,774.17,0,0,Dr Reddy Labs,5,9.78,10.14,10.05,0
2024-02-24,Metoprolol,456,10,745.26,0,0,Dr Reddy Labs,7,9.4,9.11,9.22,0
2024-02-25,Metoprolol,449,6,455.38,0,0,Dr Reddy Labs,10,9.1,9.07,9.7,0
2024-02-26,Metoprolol,540,11,887.89,0,0,Dr Reddy Labs,10,10.22,11.19,10.51,0
2024-02-27,Metoprolol,533,10,762.17,0,0,Dr Reddy Labs,5,9.74,11.21,10.49,0
2024-02-28,Metoprolol,526,10,783.31,0,0,Dr Reddy Labs,14,10.32,8.74,10.07,0
2024-02-29,Metoprolol,519,9,668.35,0,0,Dr Reddy Labs,7,10.56,10.25,10.72,0
2024-03-01,Metoprolol,512,7,570.53,0,0,Dr Reddy Labs,10,10.43,10.78,9.36,0
2024-03-02,Metoprolol,505,9,716.64,0,0,Dr Reddy Labs,10,9.74,11.3,10.52,0
2024-03-03,Metoprolol,498,9,731.55,0,0,Dr Reddy Labs,10,9.25,11.05,9.75,0
2024-03-04,Metoprolol,491,12,964.74,0,0,Dr Reddy Labs,5,9.28,9.14,10.26,0
2024-03-05,Metoprolol,484,10,797.71,0,0,Dr Reddy Labs,10,9.87,10.15,9.7,0
2024-03-06,Metoprolol,477,10,753.72,0,0,Dr Reddy Labs,14,9.77,11.22,9.23,0
2024-03-07,Metoprolol,470,8,636.78,0,0,Dr Reddy Labs,10,10.41,10.1,10.07,0
2024-03-08,Metoprolol,463,9,702.34,0,0,Dr Reddy Labs,10,9.96,8.86,10.74,0
2024-03-09,Metoprolol,456,7,525.89,0,0,Dr Reddy Labs,7,10.62,10.53,10.2,0
2024-03-10,Metoprolol,449,11,889.87,0,0,Dr Reddy Labs,10,10.0,8.71,9.7,0
2024-03-11,Metoprolol,540,11,892.84,0,0,Dr Reddy Labs,7,9.5,8.99,9.5,0
2024-03-12,Metoprolol,533,10,763.44,0,0,Dr Reddy Labs,10,9.38,9.73,10.7,0
2024-03-13,Metoprolol,526,9,671.7,0,0,Dr Reddy Labs,10,9.71,8.75,9.73,0
2024-03-14,Metoprolol,519,11,843.62,0,0,Dr Reddy Labs,7,9.41,9.64,10.77,0
2024-03-15,Metoprolol,512,11,832.17,0,0,Dr Reddy Labs,10,10.57,10.3,10.78,0
2024-03-16,Metoprolol,505,11,895.86,0,0,Dr Reddy Labs,5,10.96,8.7,10.03,0
2024-03-17,Metoprolol,498,10,817.36,0,0,Dr Reddy Labs,5,10.48,10.61,9.88,0
2024-03-18,Metoprolol,491,8,625.23,0,0,Dr Reddy Labs,10,9.53,9.12,9.97,0
2024-03-19,Metoprolol,484,11,898.2,0,0,Dr Reddy Labs,10,10.19,9.02,10.68,0
2024-03-20,Metoprolol,477,8,611.35,0,0,Dr Reddy Labs,7,10.39,9.87,9.35,0
2024-03-21,Metoprolol,470,11,867.44,0,0,Dr Reddy Labs,5,10.05,9.25,9.2,0
2024-03-22,Metoprolol,463,11,896.33,0,0,Dr Reddy Labs,7,9.9,10.34,9.54,0
2024-03-23,Metoprolol,456,9,708.15,0,0,Dr Reddy Labs,7,9.75,8.65,10.2,0
2024-03-24,Metoprolol,449,10,786.47,0,0,Dr Reddy Labs,5,10.08,11.32,9.55,0
2024-03-25,Metoprolol,540,9,714.11,0,0,Dr Reddy Labs,14,10.33,9.99,10.39,0
2024-03-26,Metoprolol,533,10,748.22,0,0,Dr Reddy Labs,10,9.17,10.92,10.58,0
2024-03-27,Metoprolol,526,12,890.05,0,0,Dr Reddy Labs,14,9.46,10.14,10.27,0
2024-03-28,Metoprolol,519,9,717.03,0,0,Dr Reddy Labs,14,10.31,10.96,9.28,0
2024-03-29,Metoprolol,512,9,684.28,0,0,Dr Reddy Labs,14,9.71,9.77,9.54,0
2024-03-30,Metoprolol,505,8,634.79,0,0,Dr Reddy Labs,7,9.74,9.5,10.62,0
2024-01-01,Amlodipine,720,11,689.96,0,0,Cipla Mumbai,5,13.31,16.05,13.53,0
2024-01-02,Amlodipine,710,14,856.81,0,0,Cipla Mumbai,5,13.18,15.26,13.63,0
2024-01-03,Amlodipine,700,15,945.48,0,0,Cipla Mumbai,14,14.8,13.63,14.84,0
2024-01-04,Amlodipine,690,13,822.56,0,0,Cipla Mumbai,7,14.0,14.15,13.2,0
2024-01-05,Amlodipine,680,13,767.47,0,0,Cipla Mumbai,14,14.25,13.61,13.93,0
2024-01-06,Amlodipine,671,11,662.22,0,0,Cipla Mumbai,5,14.74,13.62,14.35,0
2024-01-07,Amlodipine,661,16,1035.9,0,0,Cipla Mumbai,7,15.07,15.32,14.41,0
2024-01-08,Amlodipine,651,14,894.55,0,0,Cipla Mumbai,5,13.47,12.95,14.03,0
2024-01-09,Amlodipine,641,15,890.63,0,0,Cipla Mumbai,14,14.81,13.19,14.93,0
2024-01-10,Amlodipine,631,12,731.11,0,0,Cipla Mumbai,7,13.65,13.04,13.4,0
2024-01-11,Amlodipine,622,13,810.3,0,0,Cipla Mumbai,10,13.58,14.09,14.66,0
2024-01-12,Amlodipine,612,12,769.14,0,0,Cipla Mumbai,10,13.89,13.64,12.91,0
2024-01-13,Amlodipine,602,14,840.16,0,0,Cipla Mumbai,7,13.68,13.96,13.84,0
2024-01-14,Amlodipine,592,12,706.95,0,0,Cipla Mumbai,7,14.09,15.22,13.54,0
2024-01-15,Amlodipine,720,12,714.64,0,0,Cipla Mumbai,14,12.93,12.79,13.58,0
2024-01-16,Amlodipine,710,11,651.84,0,0,Cipla Mumbai,7,13.35,13.31,14.56,0
2024-01-17,Amlodipine,700,10,615.59,0,0,Cipla Mumbai,10,14.5,13.63,14.57,0
2024-01-18,Amlodipine,690,16,992.01,0,0,Cipla Mumbai,10,14.13,14.32,12.93,0
2024-01-19,Amlodipine,680,14,834.77,0,0,Cipla Mumbai,5,13.83,16.02,14.03,0
2024-01-20,Amlodipine,671,12,735.95,0,0,Cipla Mumbai,5,14.5,15.15,15.01,0
2024-01-21,Amlodipine,661,13,810.89,0,0,Cipla Mumbai,5,13.22,14.9,14.85,0
2024-01-22,Amlodipine,651,12,760.62,0,0,Cipla Mumbai,14,14.71,13.85,14.84,0
2024-01-23,Amlodipine,641,10,638.08,0,0,Cipla Mumbai,7,14.03,15.35,13.79,0
2024-01-24,Amlodipine,631,13,803.28,0,0,Cipla Mumbai,5,13.75,14.62,12.91,0
2024-01-25,Amlodipine,622,15,973.53,0,0,Cipla Mumbai,14,14.13,16.02,13.89,0
2024-01-26,Amlodipine,612,10,638.84,0,0,Cipla Mumbai,10,13.25,15.86,12.98,0
2024-01-27,Amlodipine,602,12,734.52,0,0,Cipla Mumbai,10,14.58,13.47,13.71,0
2024-01-28,Amlodipine,592,12,755.66,0,0,Cipla Mumbai,10,15.2,13.49,14.74,0
2024-01-29,Amlodipine,720,16,951.86,0,0,Cipla Mumbai,14,14.14,12.18,14.6,0
2024-01-30,Amlodipine,710,11,685.28,0,0,Cipla Mumbai,14,14.7,15.27,14.04,0
2024-01-31,Amlodipine,700,12,756.09,0,0,Cipla Mumbai,10,15.09,15.05,14.91,0
2024-02-01,Amlodipine,690,16,1002.46,0,0,Cipla Mumbai,5,14.43,15.63,14.18,0
2024-02-02,Amlodipine,680,12,737.67,0,0,Cipla Mumbai,10,13.36,12.75,13.58,0
2024-02-03,Amlodipine,671,15,903.49,0,0,Cipla Mumbai,7,15.03,14.94,14.55,0
2024-02-04,Amlodipine,661,12,739.82,0,0,Cipla Mumbai,10,14.45,15.24,13.49,0
2024-02-05,Amlodipine,651,14,870.89,0,0,Cipla Mumbai,10,15.23,14.57,13.61,0
2024-02-06,Amlodipine,641,13,788.14,0,0,Cipla Mumbai,10,14.27,13.01,14.36,0
2024-02-07,Amlodipine,631,16,1023.91,0,0,Cipla Mumbai,14,14.73,12.69,13.08,0
2024-02-08,Amlodipine,622,12,722.96,0,0,Cipla Mumbai,5,13.33,12.04,14.85,0
2024-02-09,Amlodipine,612,14,896.15,0,0,Cipla Mumbai,14,12.71,14.7,13.6,0
2024-02-10,Amlodipine,602,13,838.32,0,0,Cipla Mumbai,14,14.47,12.3,14.56,0
2024-02-11,Amlodipine,592,15,937.13,0,0,Cipla Mumbai,14,15.31,15.37,14.9,0
2024-02-12,Amlodipine,720,15,963.3,0,0,Cipla Mumbai,5,13.9,14.3,13.56,0
2024-02-13,Amlodipine,710,15,895.6,0,0,Cipla Mumbai,14,15.1,15.47,13.79,0
2024-02-14,Amlodipine,700,15,905.08,0,0,Cipla Mumbai,7,12.65,15.75,14.46,0
2024-02-15,Amlodipine,690,11,650.56,0,0,Cipla Mumbai,10,14.03,11.92,14.98,0
2024-02-16,Amlodipine,680,14,875.03,0,0,Cipla Mumbai,5,14.39,14.98,14.39,0
2024-02-17,Amlodipine,671,15,919.7,0,0,Cipla Mumbai,14,14.19,15.55,13.73,0
2024-02-18,Amlodipine,661,14,842.97,0,0,Cipla Mumbai,10,13.84,13.98,14.81,0
2024-02-19,Amlodipine,651,10,633.34,0,0,Cipla Mumbai,5,14.01,15.89,14.75,0
2024-02-20,Amlodipine,641,12,776.86,0,0,Cipla Mumbai,5,14.37,12.13,14.32,0
2024-02-21,Amlodipine,631,16,1006.74,0,0,Cipla Mumbai,7,14.15,15.04,14.69,0
2024-02-22,Amlodipine,622,14,864.11,0,0,Cipla Mumbai,10,13.87,15.88,13.02,0
2024-02-23,Amlodipine,612,12,764.77,0,0,Cipla Mumbai,10,13.08,13.81,13.9,0
2024-02-24,Amlodipine,602,14,867.0,0,0,Cipla Mumbai,7,15.07,14.35,14.75,0
2024-02-25,Amlodipine,592,14,904.57,0,0,Cipla Mumbai,7,14.67,12.3,14.21,0
2024-02-26,Amlodipine,720,13,772.52,0,0,Cipla Mumbai,14,14.33,12.93,14.43,0
2024-02-27,Amlodipine,710,13,782.73,0,0,Cipla Mumbai,5,15.33,14.77,13.72,0
2024-02-28,Amlodipine,700,15,976.24,0,0,Cipla Mumbai,14,13.21,14.8,14.23,0
2024-02-29,Amlodipine,690,12,741.4,0,0,Cipla Mumbai,10,14.77,12.44,13.66,0
2024-03-01,Amlodipine,680,13,771.43,0,0,Cipla Mumbai,14,13.07,13.89,13.0,0
2024-03-02,Amlodipine,671,12,712.37,0,0,Cipla Mumbai,10,13.01,15.99,14.58,0
2024-03-03,Amlodipine,661,15,913.84,0,0,Cipla Mumbai,14,13.22,11.99,14.73,0
2024-03-04,Amlodipine,651,12,733.24,0,0,Cipla Mumbai,5,13.45,16.0,13.26,0
2024-03-05,Amlodipine,641,13,835.39,0,0,Cipla Mumbai,10,13.36,12.31,14.74,0
2024-03-06,Amlodipine,631,12,748.72,0,0,Cipla Mumbai,14,13.04,13.91,14.63,0
2024-03-07,Amlodipine,622,14,862.94,0,0,Cipla Mumbai,10,13.46,15.35,13.01,0
2024-03-08,Amlodipine,612,13,802.65,0,0,Cipla Mumbai,5,13.57,14.2,15.1,0
2024-03-09,Amlodipine,602,13,809.06,0,0,Cipla Mumbai,10,14.18,15.11,14.99,0
2024-03-10,Amlodipine,592,15,901.65,0,0,Cipla Mumbai,7,13.92,14.66,14.13,0
2024-03-11,Amlodipine,720,13,835.0,0,0,Cipla Mumbai,7,12.95,14.83,13.81,0
2024-03-12,Amlodipine,710,15,967.51,0,0,Cipla Mumbai,5,15.26,12.64,14.15,0
2024-03-13,Amlodipine,700,15,920.96,0,0,Cipla Mumbai,14,14.15,13.46,14.36,0
2024-03-14,Amlodipine,690,14,836.03,0,0,Cipla Mumbai,14,13.12,13.07,13.37,0
2024-03-15,Amlodipine,680,15,939.66,0,0,Cipla Mumbai,7,15.32,14.3,13.2,0
2024-03-16,Amlodipine,671,13,786.08,0,0,Cipla Mumbai,7,13.63,12.27,14.13,0
2024-03-17,Amlodipine,661,10,650.29,0,0,Cipla Mumbai,10,13.22,12.82,14.84,0
2024-03-18,Amlodipine,651,15,938.27,0,0,Cipla Mumbai,14,12.6,15.56,14.66,0
2024-03-19,Amlodipine,641,11,666.0,0,0,Cipla Mumbai,5,13.58,12.29,13.97,0
2024-03-20,Amlodipine,631,12,777.37,0,0,Cipla Mumbai,10,13.42,12.77,13.41,0
