date,Generic_Drug,quantity_available,daily_dispenses,daily_cost_volume,daily_cdsco_alerts,in_shortage,Supplier,Lead_Time_Days,demand_lag_7d,demand_lag_30d,demand_rolling_avg_14d,alert_count_last_30d
2024-02-19,Azithromycin,1,17,3521.7,2,1,SunPharma Ltd,5,16.48,19.06,17.54,14
2024-02-20,Azithromycin,1,21,4544.05,2,1,SunPharma Ltd,7,17.35,18.68,19.11,4
2024-02-21,Azithromycin,1,13,2832.83,2,1,SunPharma Ltd,10,19.33,15.41,19.08,10
2024-02-22,Azithromycin,1,19,3818.44,1,1,SunPharma Ltd,5,18.96,17.47,17.94,1
2024-02-23,Azithromycin,1,17,3598.83,1,1,SunPharma Ltd,5,18.97,17.56,17.77,5
2024-02-24,Azithromycin,1,13,2826.32,2,1,SunPharma Ltd,5,16.35,15.4,19.4,2
2024-02-25,Azithromycin,1,17,3430.58,1,1,SunPharma Ltd,14,16.99,20.43,18.82,3
2024-02-26,Azithromycin,80,18,3925.23,2,1,SunPharma Ltd,7,18.41,16.2,19.41,6
2024-02-27,Azithromycin,67,18,3742.8,3,1,SunPharma Ltd,7,18.39,18.07,17.22,6
2024-02-28,Azithromycin,54,17,3733.25,3,1,SunPharma Ltd,5,16.41,20.53,19.11,9
2024-02-29,Azithromycin,42,17,3604.73,2,1,SunPharma Ltd,10,17.63,19.39,18.56,6
2024-03-01,Azithromycin,29,16,3267.2,2,1,SunPharma Ltd,5,19.42,19.94,17.88,6
2024-03-02,Azithromycin,17,19,3899.41,2,1,SunPharma Ltd,10,19.64,19.96,18.89,2
2024-03-03,Azithromycin,4,16,3329.24,1,1,SunPharma Ltd,14,18.7,15.56,18.09,5
2024-03-04,Azithromycin,1,18,3674.23,2,1,SunPharma Ltd,5,19.77,15.63,19.1,12
2024-03-05,Azithromycin,1,20,4136.08,2,1,SunPharma Ltd,10,19.31,19.26,18.06,8
2024-03-06,Azithromycin,1,18,3912.52,3,1,SunPharma Ltd,5,17.4,16.59,19.24,12
2024-03-07,Azithromycin,1,20,4056.61,3,1,SunPharma Ltd,7,17.88,20.05,16.57,9
2024-03-08,Azithromycin,1,19,3881.72,3,1,SunPharma Ltd,7,19.14,19.79,18.02,21
2024-03-09,Azithromycin,1,19,3836.72,1,1,SunPharma Ltd,14,18.14,19.51,16.87,6
2024-03-10,Azithromycin,1,13,2598.53,2,1,SunPharma Ltd,7,17.43,18.72,19.24,10
2024-03-11,Azithromycin,80,16,3451.01,3,1,SunPharma Ltd,14,18.75,15.66,18.24,3
2024-03-12,Azithromycin,67,19,3813.61,1,1,SunPharma Ltd,7,19.34,20.56,19.35,4
2024-03-13,Azithromycin,54,20,4151.12,1,1,SunPharma Ltd,5,17.36,17.94,18.78,2
2024-03-14,Azithromycin,42,21,4189.95,1,1,SunPharma Ltd,7,19.79,17.6,17.86,7
2024-03-15,Azithromycin,29,20,4115.32,3,1,SunPharma Ltd,10,18.65,18.83,17.35,3
2024-03-16,Azithromycin,17,18,3955.1,1,1,SunPharma Ltd,5,19.6,17.57,18.4,6
2024-03-17,Azithromycin,4,17,3502.87,1,1,SunPharma Ltd,7,17.03,16.45,16.65,1
2024-03-18,Azithromycin,1,21,4504.78,2,1,SunPharma Ltd,14,17.9,20.53,17.09,2
2024-03-19,Azithromycin,1,21,4197.38,2,1,SunPharma Ltd,14,16.32,20.27,18.34,12
2024-03-20,Azithromycin,1,12,2510.45,1,1,SunPharma Ltd,10,16.65,19.0,17.8,6
2024-03-21,Azithromycin,1,16,3410.91,1,1,SunPharma Ltd,7,19.07,16.98,17.87,5
2024-03-22,Azithromycin,1,16,3216.34,1,1,SunPharma Ltd,7,19.71,19.2,18.45,1
2024-03-23,Azithromycin,1,18,3605.98,2,1,SunPharma Ltd,14,16.73,15.86,18.2,14
2024-03-24,Azithromycin,1,19,3989.56,2,1,SunPharma Ltd,14,17.45,19.49,19.27,2
2024-03-25,Azithromycin,80,16,3309.81,1,1,SunPharma Ltd,14,17.49,17.04,19.38,2
2024-03-26,Azithromycin,67,18,3851.62,3,1,SunPharma Ltd,7,16.35,18.92,19.3,15
2024-03-27,Azithromycin,54,21,4573.6,2,1,SunPharma Ltd,7,19.02,18.61,17.96,6
2024-03-28,Azithromycin,42,18,3929.24,2,1,SunPharma Ltd,7,19.02,17.9,16.68,8
2024-03-29,Azithromycin,29,17,3413.05,1,1,SunPharma Ltd,5,17.93,18.63,17.51,6
2024-03-30,Azithromycin,17,18,3718.35,1,1,SunPharma Ltd,10,17.76,15.54,17.03,6
2024-01-01,Ciprofloxacin,50,19,5783.48,3,1,BioPharma India,10,20.16,21.36,21.02,18
2024-01-02,Ciprofloxacin,34,23,6356.95,1,1,BioPharma India,14,20.57,25.04,21.7,4
2024-01-03,Ciprofloxacin,19,25,7444.1,2,1,BioPharma India,7,23.61,22.52,21.78,10
2024-01-04,Ciprofloxacin,3,23,6600.31,2,1,BioPharma India,10,23.76,21.48,21.21,6
2024-01-05,Ciprofloxacin,1,19,5446.0,2,1,BioPharma India,5,23.03,19.57,22.76,12
2024-01-06,Ciprofloxacin,1,18,5052.79,1,1,BioPharma India,7,22.06,21.43,20.48,1
2024-01-07,Ciprofloxacin,1,23,6633.52,2,1,BioPharma India,5,22.72,19.33,22.54,2
2024-01-08,Ciprofloxacin,1,21,6375.87,1,1,BioPharma India,5,19.84,22.58,22.35,4
2024-01-09,Ciprofloxacin,1,21,5929.25,1,1,BioPharma India,7,21.26,21.66,22.6,1
2024-01-10,Ciprofloxacin,1,23,6623.9,1,1,BioPharma India,10,23.97,20.37,21.5,4
2024-01-11,Ciprofloxacin,1,21,6299.6,3,1,BioPharma India,14,23.6,22.38,22.14,12
2024-01-12,Ciprofloxacin,1,27,7649.71,1,1,BioPharma India,10,20.82,19.04,22.49,3
2024-01-13,Ciprofloxacin,1,23,6547.38,2,1,BioPharma India,7,22.83,21.32,21.93,6
2024-01-14,Ciprofloxacin,1,21,5788.51,3,1,BioPharma India,7,24.08,22.53,21.13,9
2024-01-15,Ciprofloxacin,50,27,7547.85,1,1,BioPharma India,5,20.43,24.9,22.82,2
2024-01-16,Ciprofloxacin,34,21,5900.2,2,1,BioPharma India,5,21.75,24.43,20.86,4
2024-01-17,Ciprofloxacin,19,21,5934.19,3,1,BioPharma India,10,22.31,18.9,23.52,18
2024-01-18,Ciprofloxacin,3,21,6344.97,2,1,BioPharma India,10,22.7,21.3,22.53,4
2024-01-19,Ciprofloxacin,1,19,5567.83,1,1,BioPharma India,5,21.59,24.45,22.99,5
2024-01-20,Ciprofloxacin,1,20,5677.44,1,1,BioPharma India,7,21.58,20.86,22.59,6
2024-01-21,Ciprofloxacin,1,24,6873.47,1,1,BioPharma India,10,19.83,20.84,21.53,7
2024-01-22,Ciprofloxacin,1,20,5836.79,1,1,BioPharma India,5,21.77,20.27,21.55,4
2024-01-23,Ciprofloxacin,1,22,6168.47,2,1,BioPharma India,7,21.84,21.21,23.28,4
2024-01-24,Ciprofloxacin,1,21,6077.32,1,1,BioPharma India,7,20.28,19.68,22.09,7
2024-01-25,Ciprofloxacin,1,28,8335.09,3,1,BioPharma India,7,22.95,22.14,23.13,9
2024-01-26,Ciprofloxacin,1,23,6341.54,2,1,BioPharma India,14,24.0,23.02,21.58,8
2024-01-27,Ciprofloxacin,1,21,5847.27,2,1,BioPharma India,14,22.1,23.12,23.51,8
2024-01-28,Ciprofloxacin,1,23,6696.12,1,1,BioPharma India,14,22.96,21.34,23.68,2
2024-01-29,Ciprofloxacin,50,21,6200.3,1,1,BioPharma India,5,20.61,20.65,23.03,5
2024-01-30,Ciprofloxacin,34,21,5941.75,3,1,BioPharma India,14,20.18,24.08,21.55,15
2024-01-31,Ciprofloxacin,19,23,6737.78,3,1,BioPharma India,7,22.41,23.94,22.52,6
2024-02-01,Ciprofloxacin,3,22,6291.17,3,1,BioPharma India,14,21.36,20.26,22.99,6
2024-02-02,Ciprofloxacin,1,23,6784.34,3,1,BioPharma India,10,22.54,21.68,22.3,21
2024-02-03,Ciprofloxacin,1,23,6493.4,3,1,BioPharma India,5,20.75,19.33,20.32,21
2024-02-04,Ciprofloxacin,1,20,5880.02,1,1,BioPharma India,5,22.42,21.98,23.72,3
2024-02-05,Ciprofloxacin,1,20,5856.29,2,1,BioPharma India,7,21.68,23.44,22.68,14
2024-02-06,Ciprofloxacin,1,24,7031.84,1,1,BioPharma India,14,21.01,19.22,20.54,1
2024-02-07,Ciprofloxacin,1,20,5855.54,2,1,BioPharma India,5,20.8,21.04,20.48,2
2024-02-08,Ciprofloxacin,1,23,6383.14,2,1,BioPharma India,14,23.67,23.0,22.12,10
2024-02-09,Ciprofloxacin,1,24,6929.97,1,1,BioPharma India,7,24.17,23.07,22.2,2
2024-02-10,Ciprofloxacin,1,16,4677.34,1,1,BioPharma India,5,20.57,23.25,20.95,2
2024-02-11,Ciprofloxacin,1,20,5566.07,2,1,BioPharma India,14,19.81,20.69,23.69,6
2024-02-12,Ciprofloxacin,50,19,5781.36,3,1,BioPharma India,14,20.87,23.13,20.57,18
2024-02-13,Ciprofloxacin,34,21,5839.78,2,1,BioPharma India,5,22.48,22.05,20.8,10
2024-02-14,Ciprofloxacin,19,19,5282.79,3,1,BioPharma India,5,22.04,24.15,21.22,6
2024-02-15,Ciprofloxacin,3,18,5272.51,2,1,BioPharma India,10,23.26,22.49,22.23,8
2024-02-16,Ciprofloxacin,1,22,6303.84,3,1,BioPharma India,7,22.97,19.63,20.99,18
2024-02-17,Ciprofloxacin,1,21,5834.78,2,1,BioPharma India,7,20.48,20.18,23.61,4
2024-02-18,Ciprofloxacin,1,24,6704.24,3,1,BioPharma India,14,22.47,19.62,23.4,18
2024-02-19,Ciprofloxacin,1,23,6453.12,2,1,BioPharma India,5,23.43,23.1,20.67,10
2024-02-20,Ciprofloxacin,1,22,6677.19,2,1,BioPharma India,5,23.92,24.48,21.22,14
2024-02-21,Ciprofloxacin,1,23,6763.93,1,1,BioPharma India,7,22.45,21.11,21.6,5
2024-02-22,Ciprofloxacin,1,21,5820.92,3,1,BioPharma India,5,22.53,20.66,21.75,3
2024-02-23,Ciprofloxacin,1,25,6990.63,1,1,BioPharma India,7,20.97,19.87,22.67,1
2024-02-24,Ciprofloxacin,1,22,6580.31,2,1,BioPharma India,14,20.56,23.03,23.23,4
2024-02-25,Ciprofloxacin,1,22,6144.39,3,1,BioPharma India,7,22.68,21.04,22.09,18
2024-02-26,Ciprofloxacin,50,23,6849.63,1,1,BioPharma India,7,20.39,21.46,23.02,5
2024-02-27,Ciprofloxacin,34,24,7141.16,1,1,BioPharma India,10,22.52,20.84,23.18,5
2024-02-28,Ciprofloxacin,19,21,5852.33,2,1,BioPharma India,10,22.0,20.46,20.77,12
2024-02-29,Ciprofloxacin,3,23,6436.58,1,1,BioPharma India,14,22.67,24.05,22.4,5
2024-03-01,Ciprofloxacin,1,25,7534.26,3,1,BioPharma India,5,22.7,24.92,23.09,15
2024-03-02,Ciprofloxacin,1,21,5955.63,3,1,BioPharma India,14,23.77,21.75,22.48,6
2024-03-03,Ciprofloxacin,1,19,5359.56,3,1,BioPharma India,10,22.08,19.69,22.84,3
2024-03-04,Ciprofloxacin,1,16,4613.68,1,1,BioPharma India,14,20.17,23.43,20.49,3
2024-03-05,Ciprofloxacin,1,19,5397.89,1,1,BioPharma India,10,23.95,23.87,21.49,2
2024-03-06,Ciprofloxacin,1,25,6958.84,2,1,BioPharma India,14,20.1,21.5,20.53,8
2024-03-07,Ciprofloxacin,1,22,6206.36,3,1,BioPharma India,10,20.71,19.5,22.4,18
2024-03-08,Ciprofloxacin,1,22,6105.18,3,1,BioPharma India,10,19.98,25.09,23.05,12
2024-03-09,Ciprofloxacin,1,19,5502.29,3,1,BioPharma India,14,23.37,23.03,20.69,21
2024-03-10,Ciprofloxacin,1,21,5852.98,2,1,BioPharma India,5,21.44,21.55,21.79,2
2024-03-11,Ciprofloxacin,50,20,6048.42,2,1,BioPharma India,10,23.7,22.96,21.25,12
2024-03-12,Ciprofloxacin,34,19,5709.11,3,1,BioPharma India,5,22.19,22.9,21.02,18
2024-03-13,Ciprofloxacin,19,23,6854.39,2,1,BioPharma India,10,21.21,23.67,21.19,8
2024-03-14,Ciprofloxacin,3,23,6365.3,1,1,BioPharma India,5,22.82,19.31,23.64,7
2024-03-15,Ciprofloxacin,1,25,7418.78,2,1,BioPharma India,5,23.07,22.74,20.61,14
2024-03-16,Ciprofloxacin,1,22,6500.51,3,1,BioPharma India,10,23.66,21.56,20.81,6
2024-03-17,Ciprofloxacin,1,21,6272.74,1,1,BioPharma India,7,23.07,24.08,22.4,2
2024-03-18,Ciprofloxacin,1,19,5430.32,2,1,BioPharma India,14,22.11,24.3,23.2,8
2024-03-19,Ciprofloxacin,1,19,5762.4,1,1,BioPharma India,10,23.13,24.26,21.9,3
2024-03-20,Ciprofloxacin,1,23,7001.06,1,1,BioPharma India,5,22.63,23.85,21.0,2
2024-03-21,Ciprofloxacin,1,18,5322.11,1,1,BioPharma India,7,20.53,19.9,21.6,1
2024-03-22,Ciprofloxacin,1,17,4973.48,2,1,BioPharma India,7,22.98,19.39,21.03,8
2024-03-23,Ciprofloxacin,1,27,7968.17,3,1,BioPharma India,10,19.9,20.83,22.48,9
