date,Generic_Drug,quantity_available,daily_dispenses,daily_cost_volume,daily_cdsco_alerts,in_shortage,Supplier,Lead_Time_Days,demand_lag_7d,demand_lag_30d,demand_rolling_avg_14d,alert_count_last_30d
2024-03-21,Budesonide,26,16,3485.15,0,1,AstraZeneca,7,22.56,19.85,20.46,0
2024-03-22,Budesonide,10,21,4367.89,0,1,AstraZeneca,14,20.04,19.87,22.17,0
2024-03-23,Budesonide,1,25,5203.11,0,1,AstraZeneca,14,21.41,21.8,21.18,0
2024-03-24,Budesonide,1,19,4067.43,0,1,AstraZeneca,7,20.61,24.25,20.67,0
2024-03-25,Budesonide,180,23,4687.79,0,0,AstraZeneca,5,20.14,25.03,23.33,0
2024-03-26,Budesonide,164,24,4945.37,0,1,AstraZeneca,5,23.48,23.25,23.3,0
2024-03-27,Budesonide,149,20,4076.09,0,0,AstraZeneca,7,20.27,24.87,21.26,0
2024-03-28,Budesonide,133,23,4791.88,0,1,AstraZeneca,5,21.27,23.84,23.25,0
2024-03-29,Budesonide,118,25,5096.21,0,1,AstraZeneca,7,20.8,24.56,21.6,0
2024-03-30,Budesonide,103,20,4181.36,0,1,AstraZeneca,14,23.25,22.63,23.38,0
2024-01-01,Theophylline,120,20,1808.65,0,1,GSK India,14,17.25,18.51,16.64,0
2024-01-02,Theophylline,107,17,1592.57,1,1,GSK India,10,17.45,16.43,17.84,4
2024-01-03,Theophylline,94,17,1559.36,1,1,GSK India,14,17.6,17.39,18.01,5
2024-01-04,Theophylline,82,14,1275.73,1,1,GSK India,7,16.89,19.58,16.66,3
2024-01-05,Theophylline,69,16,1562.7,2,1,GSK India,10,17.21,16.6,17.99,2
2024-01-06,Theophylline,57,18,1770.89,0,1,GSK India,10,18.68,20.01,16.66,0
2024-01-07,Theophylline,44,21,1940.33,1,1,GSK India,14,16.32,18.79,18.16,2
2024-01-08,Theophylline,31,16,1527.87,1,1,GSK India,7,17.35,16.37,19.02,3
2024-01-09,Theophylline,19,19,1723.12,1,1,GSK India,7,19.58,20.52,19.36,4
2024-01-10,Theophylline,6,19,1789.0,0,1,GSK India,7,19.59,18.92,18.58,0
2024-01-11,Theophylline,1,16,1527.26,0,1,GSK India,5,17.72,16.01,19.35,0
2024-01-12,Theophylline,1,19,1797.9,0,1,GSK India,7,17.61,17.36,17.32,0
2024-01-13,Theophylline,1,20,1815.01,2,1,GSK India,7,19.39,19.17,16.94,2
2024-01-14,Theophylline,1,17,1673.04,0,1,GSK India,14,16.6,19.1,18.66,0
2024-01-15,Theophylline,120,17,1564.76,1,0,GSK India,14,16.32,17.44,18.24,6
2024-01-16,Theophylline,107,20,1919.2,1,1,GSK India,10,19.13,20.45,17.22,4
2024-01-17,Theophylline,94,17,1650.26,1,1,GSK India,10,18.1,18.2,18.81,3
2024-01-18,Theophylline,82,19,1732.74,2,1,GSK India,7,18.62,16.13,16.94,4
2024-01-19,Theophylline,69,15,1482.79,0,1,GSK India,10,17.05,16.57,17.78,0
2024-01-20,Theophylline,57,14,1271.25,0,1,GSK India,14,17.68,18.3,17.26,0
2024-01-21,Theophylline,44,18,1721.99,0,1,GSK India,7,17.97,15.4,16.99,0
2024-01-22,Theophylline,31,16,1532.08,0,1,GSK India,10,17.72,18.31,19.12,0
2024-01-23,Theophylline,19,20,1993.15,0,1,GSK India,14,16.32,17.91,17.42,0
2024-01-24,Theophylline,6,18,1727.47,0,1,GSK India,14,18.63,18.59,16.7,0
2024-01-25,Theophylline,1,20,1966.11,1,1,GSK India,7,17.15,16.5,18.5,5
2024-01-26,Theophylline,1,20,1895.37,1,1,GSK India,10,17.57,16.3,17.58,4
2024-01-27,Theophylline,1,18,1741.09,0,1,GSK India,14,19.34,16.83,18.26,0
2024-01-28,Theophylline,1,22,2101.9,1,1,GSK India,7,16.93,15.68,18.79,1
2024-01-29,Theophylline,120,18,1716.59,0,1,GSK India,5,19.43,19.95,17.03,0
2024-01-30,Theophylline,107,14,1383.2,2,0,GSK India,7,19.7,18.32,17.63,10
2024-01-31,Theophylline,94,22,1996.42,1,1,GSK India,5,19.04,16.27,18.21,5
2024-02-01,Theophylline,82,17,1609.62,0,1,GSK India,10,17.97,15.51,18.76,0
2024-02-02,Theophylline,69,15,1424.42,1,1,GSK India,5,17.02,16.0,19.28,5
2024-02-03,Theophylline,57,23,2264.79,0,1,GSK India,7,17.91,15.89,18.17,0
2024-02-04,Theophylline,44,17,1685.57,0,1,GSK India,10,19.03,15.96,17.11,0
2024-02-05,Theophylline,31,18,1678.71,0,1,GSK India,14,17.33,15.76,17.9,0
2024-02-06,Theophylline,19,16,1587.98,2,1,GSK India,10,16.99,19.19,18.38,2
2024-02-07,Theophylline,6,16,1495.71,0,1,GSK India,10,17.1,16.41,16.95,0
2024-02-08,Theophylline,1,17,1640.33,1,1,GSK India,14,18.5,17.27,17.85,5
2024-02-09,Theophylline,1,17,1652.16,0,1,GSK India,7,18.28,18.95,18.76,0
2024-02-10,Theophylline,1,18,1680.61,1,1,GSK India,14,17.98,19.72,18.79,5
2024-02-11,Theophylline,1,15,1361.71,2,1,GSK India,14,17.22,19.95,17.97,12
2024-02-12,Theophylline,120,16,1530.37,1,0,GSK India,7,17.12,16.6,17.32,5
2024-02-13,Theophylline,107,19,1787.95,1,1,GSK India,10,16.95,20.3,17.18,6
2024-02-14,Theophylline,94,20,1886.25,1,1,GSK India,5,16.51,19.3,18.56,2
2024-02-15,Theophylline,82,16,1571.27,2,1,GSK India,5,18.94,20.03,19.01,4
2024-02-16,Theophylline,69,19,1891.22,1,1,GSK India,5,16.24,20.52,17.92,6
2024-02-17,Theophylline,57,16,1503.13,2,1,GSK India,5,17.18,16.87,16.91,6
2024-02-18,Theophylline,44,12,1179.87,0,1,GSK India,7,17.13,17.94,18.44,0
2024-02-19,Theophylline,31,15,1473.8,0,1,GSK India,14,19.71,17.44,18.29,0
2024-02-20,Theophylline,19,16,1449.28,0,1,GSK India,7,19.14,18.09,18.17,0
2024-02-21,Theophylline,6,17,1598.15,1,1,GSK India,14,16.57,19.37,17.2,3
2024-02-22,Theophylline,1,18,1672.22,0,1,GSK India,10,18.82,19.79,16.92,0
2024-02-23,Theophylline,1,15,1374.61,0,1,GSK India,10,16.92,17.52,18.29,0
2024-02-24,Theophylline,1,18,1694.31,0,1,GSK India,10,19.49,19.8,17.29,0
2024-02-25,Theophylline,1,20,1900.08,0,1,GSK India,10,18.42,17.78,18.81,0
2024-02-26,Theophylline,120,22,2095.75,0,1,GSK India,14,18.06,17.17,18.5,0
2024-02-27,Theophylline,107,18,1695.11,0,1,GSK India,7,18.56,15.86,17.29,0
2024-02-28,Theophylline,94,17,1540.48,0,1,GSK India,7,18.95,19.84,17.4,0
2024-02-29,Theophylline,82,15,1432.54,1,1,GSK India,10,17.54,16.77,17.67,1
2024-03-01,Theophylline,69,19,1826.41,1,1,GSK India,14,17.82,18.12,18.05,3
2024-03-02,Theophylline,57,16,1574.13,0,1,GSK India,7,18.3,16.37,16.7,0
2024-03-03,Theophylline,44,21,2055.78,1,1,GSK India,5,19.56,16.45,16.86,2
2024-03-04,Theophylline,31,17,1574.05,0,1,GSK India,7,17.7,20.51,18.68,0
2024-03-05,Theophylline,19,18,1685.73,2,1,GSK India,10,18.71,16.97,19.07,6
2024-03-06,Theophylline,6,20,1922.74,0,1,GSK India,5,19.3,16.11,17.36,0
2024-03-07,Theophylline,1,20,1946.14,0,1,GSK India,10,17.74,18.17,19.15,0
2024-03-08,Theophylline,1,15,1453.91,0,1,GSK India,5,19.03,20.5,18.6,0
2024-03-09,Theophylline,1,16,1499.17,1,1,GSK India,10,18.28,20.34,16.66,4
2024-03-10,Theophylline,1,20,1889.75,0,1,GSK India,10,19.55,19.42,18.06,0
2024-03-11,Theophylline,120,17,1654.43,1,0,GSK India,10,16.9,18.54,17.52,3
2024-03-12,Theophylline,107,19,1852.27,0,1,GSK India,10,19.23,16.7,17.38,0
2024-03-13,Theophylline,94,20,1964.91,0,1,GSK India,5,16.57,15.72,18.27,0
2024-03-14,Theophylline,82,20,1855.84,0,1,GSK India,10,17.73,20.24,17.99,0
2024-03-15,Theophylline,69,19,1805.51,0,1,GSK India,7,17.95,19.57,19.2,0
2024-03-16,Theophylline,57,17,1687.92,1,1,GSK India,14,19.73,19.79,19.19,1
2024-03-17,Theophylline,44,15,1368.57,1,1,GSK India,10,16.27,20.51,16.99,6
2024-03-18,Theophylline,31,20,1914.24,0,1,GSK India,10,16.98,18.46,17.56,0
2024-03-19,Theophylline,19,17,1632.06,0,1,GSK India,5,19.13,20.1,17.27,0
2024-03-20,Theophylline,6,15,1463.24,0,1,GSK India,10,16.77,15.38,17.85,0
2024-03-21,Theophylline,1,18,1637.09,0,1,GSK India,10,19.56,15.9,18.39,0
2024-03-22,Theophylline,1,15,1356.5,1,1,GSK India,5,17.39,18.26,17.13,6
2024-03-23,Theophylline,1,17,1667.09,0,1,GSK India,7,19.23,16.09,19.13,0
2024-03-24,Theophylline,1,20,1895.0,1,1,GSK India,10,17.28,16.28,17.84,1
2024-03-25,Theophylline,120,18,1655.25,0,1,GSK India,5,16.2,19.65,17.51,0
2024-03-26,Theophylline,107,14,1279.56,0,0,GSK India,14,17.79,18.69,16.98,0
2024-03-27,Theophylline,94,16,1513.15,1,1,GSK India,14,16.59,16.26,16.68,1
2024-03-28,Theophylline,82,16,1507.86,2,1,GSK India,14,17.94,18.14,18.58,2
2024-03-29,Theophylline,69,13,1218.94,1,1,GSK India,14,17.29,19.53,17.41,5
2024-03-30,Theophylline,57,15,1394.99,1,1,GSK India,10,16.6,19.78,18.3,4
2024-01-01,Montelukast,200,24,3367.04,0,0,MSD India,5,25.81,24.03,25.58,0
2024-01-02,Montelukast,182,22,3073.05,0,0,MSD India,14,26.15,26.43,23.46,0
2024-01-03,Montelukast,165,29,4213.87,0,1,MSD India,7,24.67,24.75,25.82,0
2024-01-04,Montelukast,147,24,3434.75,0,1,MSD India,7,22.8,26.4,25.27,0
2024-01-05,Montelukast,130,26,3666.11,0,1,MSD India,5,25.06,26.02,25.64,0
2024-01-06,Montelukast,112,29,4403.86,0,1,MSD India,14,23.28,26.05,26.49,0
2024-01-07,Montelukast,95,26,3895.35,0,1,MSD India,10,26.66,26.26,25.66,0
2024-01-08,Montelukast,77,22,3064.71,0,1,MSD India,14,24.43,26.37,26.59,0
2024-01-09,Montelukast,60,19,2857.05,0,1,MSD India,14,23.16,22.2,26.26,0
2024-01-10,Montelukast,42,24,3540.19,0,1,MSD India,10,27.38,22.87,23.56,0
2024-01-11,Montelukast,25,22,3112.76,0,1,MSD India,14,25.51,28.59,24.46,0
2024-01-12,Montelukast,7,25,3647.44,0,1,MSD India,10,26.46,23.0,26.72,0
2024-01-13,Montelukast,1,21,2911.37,0,1,MSD India,7,24.8,26.56,23.36,0
2024-01-14,Montelukast,1,30,4199.33,0,1,MSD India,7,23.67,25.32,23.89,0
2024-01-15,Montelukast,200,25,3738.08,0,0,MSD India,7,24.28,23.17,24.07,0
