date,Generic_Drug,quantity_available,daily_dispenses,daily_cost_volume,daily_cdsco_alerts,in_shortage,Supplier,Lead_Time_Days,demand_lag_7d,demand_lag_30d,demand_rolling_avg_14d,alert_count_last_30d
2024-03-19,Amoxicillin Syrup,1,11,1062.69,0,1,Abbott India,7,12.02,11.07,12.57,0
2024-03-20,Amoxicillin Syrup,1,11,1042.12,0,1,Abbott India,5,10.96,12.01,12.0,0
2024-03-21,Amoxicillin Syrup,1,12,1087.83,0,1,Abbott India,7,12.23,13.61,11.41,0
2024-03-22,Amoxicillin Syrup,1,11,1074.48,0,1,Abbott India,14,11.49,12.45,11.29,0
2024-03-23,Amoxicillin Syrup,1,12,1177.01,1,1,Abbott India,10,12.79,12.0,12.39,6
2024-03-24,Amoxicillin Syrup,1,14,1279.02,0,1,Abbott India,14,11.91,10.48,11.73,0
2024-03-25,Amoxicillin Syrup,45,13,1189.72,0,1,Abbott India,14,11.25,12.7,11.18,0
2024-03-26,Amoxicillin Syrup,36,11,1091.2,1,1,Abbott India,10,10.92,13.19,11.64,1
2024-03-27,Amoxicillin Syrup,28,12,1194.43,1,1,Abbott India,10,11.57,13.1,11.37,6
2024-03-28,Amoxicillin Syrup,19,13,1254.38,0,1,Abbott India,7,12.24,13.53,11.48,0
2024-03-29,Amoxicillin Syrup,11,12,1110.76,0,1,Abbott India,10,12.32,11.14,11.41,0
2024-03-30,Amoxicillin Syrup,3,13,1218.76,0,1,Abbott India,7,11.52,12.41,12.86,0
2024-01-01,Azithromycin Syrup,30,6,781.99,1,1,Sun Pharma,5,8.49,7.9,8.44,7
2024-01-02,Azithromycin Syrup,24,9,1200.3,0,1,Sun Pharma,10,7.44,7.72,7.53,0
2024-01-03,Azithromycin Syrup,18,8,1033.38,0,1,Sun Pharma,14,8.76,7.99,7.66,0
2024-01-04,Azithromycin Syrup,13,8,1043.28,0,1,Sun Pharma,5,7.26,6.92,8.14,0
2024-01-05,Azithromycin Syrup,7,6,803.86,1,1,Sun Pharma,7,7.59,9.16,8.52,3
2024-01-06,Azithromycin Syrup,2,9,1157.29,0,1,Sun Pharma,10,8.22,8.09,8.32,0
2024-01-07,Azithromycin Syrup,1,8,1007.98,0,1,Sun Pharma,14,7.7,7.82,7.89,0
2024-01-08,Azithromycin Syrup,1,9,1144.53,0,1,Sun Pharma,7,8.46,9.14,7.67,0
2024-01-09,Azithromycin Syrup,1,7,923.93,0,1,Sun Pharma,7,8.06,9.18,8.3,0
2024-01-10,Azithromycin Syrup,1,8,1075.1,2,1,Sun Pharma,7,7.65,6.83,7.51,12
2024-01-11,Azithromycin Syrup,1,8,1027.84,0,1,Sun Pharma,7,8.7,8.67,8.14,0
2024-01-12,Azithromycin Syrup,1,8,1018.39,1,1,Sun Pharma,10,8.49,7.73,8.43,4
2024-01-13,Azithromycin Syrup,1,8,1076.75,1,1,Sun Pharma,5,7.31,9.08,8.09,7
2024-01-14,Azithromycin Syrup,1,7,919.53,1,1,Sun Pharma,7,8.04,9.03,7.44,2
2024-01-15,Azithromycin Syrup,30,6,782.52,0,1,Sun Pharma,10,7.85,8.77,8.12,0
2024-01-16,Azithromycin Syrup,24,8,1033.55,0,1,Sun Pharma,10,7.62,7.61,8.44,0
2024-01-17,Azithromycin Syrup,18,6,772.51,1,1,Sun Pharma,5,7.55,8.87,8.5,1
2024-01-18,Azithromycin Syrup,13,7,873.52,2,1,Sun Pharma,14,8.43,8.75,8.02,8
2024-01-19,Azithromycin Syrup,7,8,1082.96,0,1,Sun Pharma,10,8.57,6.99,8.44,0
2024-01-20,Azithromycin Syrup,2,6,818.08,1,1,Sun Pharma,14,8.18,8.52,7.83,2
2024-01-21,Azithromycin Syrup,1,8,1067.23,0,1,Sun Pharma,10,7.65,9.08,7.82,0
2024-01-22,Azithromycin Syrup,1,7,935.63,1,1,Sun Pharma,10,7.79,8.28,7.89,6
2024-01-23,Azithromycin Syrup,1,7,881.88,1,1,Sun Pharma,14,8.41,8.23,8.14,7
2024-01-24,Azithromycin Syrup,1,9,1215.23,1,1,Sun Pharma,7,7.77,8.72,7.81,5
2024-01-25,Azithromycin Syrup,1,7,915.81,0,1,Sun Pharma,14,7.65,7.86,7.44,0
2024-01-26,Azithromycin Syrup,1,9,1178.02,0,1,Sun Pharma,5,7.43,6.81,8.56,0
2024-01-27,Azithromycin Syrup,1,8,1012.22,0,1,Sun Pharma,5,7.94,8.78,7.9,0
2024-01-28,Azithromycin Syrup,1,7,881.86,0,1,Sun Pharma,5,7.72,9.18,7.53,0
2024-01-29,Azithromycin Syrup,30,7,894.84,0,1,Sun Pharma,10,7.38,7.8,8.37,0
2024-01-30,Azithromycin Syrup,24,8,1023.21,0,1,Sun Pharma,5,8.13,8.86,7.75,0
2024-01-31,Azithromycin Syrup,18,7,868.28,0,1,Sun Pharma,10,8.67,8.18,8.54,0
2024-02-01,Azithromycin Syrup,13,7,917.08,1,1,Sun Pharma,14,7.64,8.87,7.41,7
2024-02-02,Azithromycin Syrup,7,9,1184.4,1,1,Sun Pharma,7,7.54,9.09,8.36,6
2024-02-03,Azithromycin Syrup,2,7,903.31,2,1,Sun Pharma,14,7.78,8.38,7.78,2
2024-02-04,Azithromycin Syrup,1,8,1040.14,1,1,Sun Pharma,10,7.42,7.67,7.95,7
2024-02-05,Azithromycin Syrup,1,9,1149.11,0,1,Sun Pharma,10,8.78,7.26,8.34,0
2024-02-06,Azithromycin Syrup,1,9,1116.42,0,1,Sun Pharma,14,8.58,7.03,8.2,0
2024-02-07,Azithromycin Syrup,1,10,1285.27,1,1,Sun Pharma,14,7.67,8.8,7.57,4
2024-02-08,Azithromycin Syrup,1,6,756.99,1,1,Sun Pharma,7,7.55,8.42,7.48,6
2024-02-09,Azithromycin Syrup,1,8,1080.0,1,1,Sun Pharma,5,8.58,9.13,8.19,3
2024-02-10,Azithromycin Syrup,1,9,1128.71,1,1,Sun Pharma,7,8.61,8.38,7.74,2
2024-02-11,Azithromycin Syrup,1,9,1153.56,0,1,Sun Pharma,14,8.25,8.56,7.41,0
2024-02-12,Azithromycin Syrup,30,6,770.97,0,1,Sun Pharma,14,7.58,8.83,8.21,0
2024-02-13,Azithromycin Syrup,24,7,917.82,1,1,Sun Pharma,7,8.47,7.55,8.37,4
2024-02-14,Azithromycin Syrup,18,7,940.68,0,1,Sun Pharma,14,7.38,8.67,8.49,0
2024-02-15,Azithromycin Syrup,13,9,1121.39,0,1,Sun Pharma,5,8.46,8.68,7.53,0
2024-02-16,Azithromycin Syrup,7,8,1018.13,0,1,Sun Pharma,14,7.37,6.9,8.61,0
2024-02-17,Azithromycin Syrup,2,7,923.26,0,1,Sun Pharma,7,7.61,6.87,8.03,0
2024-02-18,Azithromycin Syrup,1,6,765.38,2,1,Sun Pharma,5,8.76,8.27,7.58,12
2024-02-19,Azithromycin Syrup,1,9,1127.0,1,1,Sun Pharma,10,7.44,8.4,8.53,6
2024-02-20,Azithromycin Syrup,1,7,891.43,0,1,Sun Pharma,14,7.53,7.82,8.21,0
2024-02-21,Azithromycin Syrup,1,7,906.24,1,1,Sun Pharma,7,8.4,8.34,7.44,6
2024-02-22,Azithromycin Syrup,1,9,1115.76,0,1,Sun Pharma,10,8.67,8.15,7.98,0
2024-02-23,Azithromycin Syrup,1,8,1087.15,0,1,Sun Pharma,5,8.44,7.77,8.23,0
2024-02-24,Azithromycin Syrup,1,7,918.37,0,1,Sun Pharma,14,8.12,8.43,7.79,0
2024-02-25,Azithromycin Syrup,1,7,876.96,1,1,Sun Pharma,14,7.46,6.83,8.12,7
2024-02-26,Azithromycin Syrup,30,7,906.34,0,1,Sun Pharma,10,8.35,8.78,7.65,0
2024-02-27,Azithromycin Syrup,24,8,1029.81,1,1,Sun Pharma,10,8.62,7.63,7.84,1
2024-02-28,Azithromycin Syrup,18,9,1134.03,1,1,Sun Pharma,7,8.29,7.01,7.59,3
2024-02-29,Azithromycin Syrup,13,7,947.98,0,1,Sun Pharma,14,8.75,8.84,7.76,0
2024-03-01,Azithromycin Syrup,7,7,928.35,0,1,Sun Pharma,10,7.83,7.18,8.38,0
2024-03-02,Azithromycin Syrup,2,9,1170.08,2,1,Sun Pharma,7,8.65,7.51,8.09,8
2024-03-03,Azithromycin Syrup,1,7,907.44,0,1,Sun Pharma,10,7.64,7.29,8.38,0
2024-03-04,Azithromycin Syrup,1,8,991.03,2,1,Sun Pharma,10,8.66,7.63,8.27,10
2024-03-05,Azithromycin Syrup,1,8,1050.46,0,1,Sun Pharma,5,7.62,7.53,8.07,0
2024-03-06,Azithromycin Syrup,1,8,997.69,0,1,Sun Pharma,10,8.61,7.03,7.89,0
2024-03-07,Azithromycin Syrup,1,8,1055.08,0,1,Sun Pharma,14,8.46,7.9,7.38,0
2024-03-08,Azithromycin Syrup,1,9,1168.46,0,1,Sun Pharma,10,8.76,7.26,7.52,0
2024-03-09,Azithromycin Syrup,1,10,1283.98,0,1,Sun Pharma,10,8.24,7.21,8.17,0
2024-03-10,Azithromycin Syrup,1,7,870.4,0,1,Sun Pharma,10,7.85,6.9,7.71,0
2024-03-11,Azithromycin Syrup,30,9,1223.4,1,1,Sun Pharma,10,8.01,7.56,8.42,4
2024-03-12,Azithromycin Syrup,24,7,893.14,1,1,Sun Pharma,14,8.55,9.16,8.25,1
2024-03-13,Azithromycin Syrup,18,8,1083.66,0,1,Sun Pharma,10,8.61,7.59,7.88,0
2024-03-14,Azithromycin Syrup,13,7,933.37,2,1,Sun Pharma,14,8.75,7.27,7.4,6
2024-03-15,Azithromycin Syrup,7,6,774.98,1,1,Sun Pharma,5,7.7,7.54,7.98,7
2024-03-16,Azithromycin Syrup,2,8,1071.68,0,1,Sun Pharma,7,8.8,7.5,8.17,0
2024-03-17,Azithromycin Syrup,1,7,954.11,1,1,Sun Pharma,5,8.09,7.45,8.56,6
2024-03-18,Azithromycin Syrup,1,8,1022.83,1,1,Sun Pharma,5,8.04,7.5,7.77,6
2024-03-19,Azithromycin Syrup,1,8,1067.42,2,1,Sun Pharma,5,8.64,8.14,8.24,14
2024-03-20,Azithromycin Syrup,1,8,1029.94,0,1,Sun Pharma,14,7.23,8.1,8.52,0
2024-03-21,Azithromycin Syrup,1,6,785.99,2,1,Sun Pharma,14,7.65,7.51,8.47,4
2024-03-22,Azithromycin Syrup,1,8,1036.84,1,1,Sun Pharma,10,7.39,9.18,8.42,3
2024-03-23,Azithromycin Syrup,1,10,1277.44,0,1,Sun Pharma,14,7.38,8.82,8.63,0
2024-03-24,Azithromycin Syrup,1,7,865.28,0,1,Sun Pharma,14,8.7,8.95,7.43,0
2024-03-25,Azithromycin Syrup,30,8,1070.68,0,1,Sun Pharma,10,8.45,7.33,8.48,0
2024-03-26,Azithromycin Syrup,24,6,761.63,0,1,Sun Pharma,14,7.7,8.53,8.36,0
2024-03-27,Azithromycin Syrup,18,8,1026.93,0,1,Sun Pharma,10,7.65,8.09,7.59,0
2024-03-28,Azithromycin Syrup,13,9,1187.27,0,1,Sun Pharma,7,7.36,7.29,7.36,0
2024-03-29,Azithromycin Syrup,7,7,927.26,0,1,Sun Pharma,14,8.39,8.42,7.72,0
2024-03-30,Azithromycin Syrup,2,7,869.41,2,1,Sun Pharma,10,8.51,7.92,8.54,10
2024-01-01,Paracetamol Syrup,60,21,706.83,0,1,Cipla Mumbai,7,20.15,22.94,20.64,0
2024-01-02,Paracetamol Syrup,46,18,641.79,0,1,Cipla Mumbai,7,19.34,19.06,20.83,0
2024-01-03,Paracetamol Syrup,32,17,619.55,0,1,Cipla Mumbai,14,21.99,22.73,21.41,0
2024-01-04,Paracetamol Syrup,18,21,708.21,0,1,Cipla Mumbai,7,20.13,18.35,19.23,0
2024-01-05,Paracetamol Syrup,4,24,817.22,0,1,Cipla Mumbai,7,19.52,20.09,19.89,0
2024-01-06,Paracetamol Syrup,1,18,656.97,0,1,Cipla Mumbai,14,19.11,19.68,19.77,0
2024-01-07,Paracetamol Syrup,1,18,628.38,0,1,Cipla Mumbai,10,21.59,22.23,20.04,0
2024-01-08,Paracetamol Syrup,1,20,680.61,0,1,Cipla Mumbai,7,18.28,20.58,18.44,0
2024-01-09,Paracetamol Syrup,1,18,617.38,0,1,Cipla Mumbai,5,19.0,18.89,20.41,0
2024-01-10,Paracetamol Syrup,1,23,834.89,0,1,Cipla Mumbai,5,21.53,17.24,21.35,0
2024-01-11,Paracetamol Syrup,1,19,644.35,0,1,Cipla Mumbai,14,20.69,18.06,21.34,0
2024-01-12,Paracetamol Syrup,1,22,757.36,0,1,Cipla Mumbai,10,21.26,17.64,19.11,0
2024-01-13,Paracetamol Syrup,1,21,698.66,0,1,Cipla Mumbai,10,20.84,22.16,21.39,0
2024-01-14,Paracetamol Syrup,1,20,708.27,0,1,Cipla Mumbai,14,19.73,17.67,20.67,0
2024-01-15,Paracetamol Syrup,60,17,567.27,0,1,Cipla Mumbai,5,20.46,21.14,20.7,0
2024-01-16,Paracetamol Syrup,46,20,732.04,0,1,Cipla Mumbai,5,21.77,21.18,19.16,0
2024-01-17,Paracetamol Syrup,32,18,617.51,0,1,Cipla Mumbai,7,19.14,20.77,20.27,0
2024-01-18,Paracetamol Syrup,18,14,490.34,0,1,Cipla Mumbai,5,18.08,17.63,19.55,0
2024-01-19,Paracetamol Syrup,4,20,734.51,0,1,Cipla Mumbai,7,20.66,21.41,19.27,0
2024-01-20,Paracetamol Syrup,1,21,736.16,0,1,Cipla Mumbai,14,18.86,18.73,21.52,0
2024-01-21,Paracetamol Syrup,1,17,604.37,0,1,Cipla Mumbai,5,21.78,18.9,19.47,0
2024-01-22,Paracetamol Syrup,1,21,704.74,0,1,Cipla Mumbai,14,21.78,20.04,21.36,0
2024-01-23,Paracetamol Syrup,1,19,683.55,0,1,Cipla Mumbai,7,20.02,22.8,20.61,0
2024-01-24,Paracetamol Syrup,1,22,806.37,0,1,Cipla Mumbai,14,19.18,19.23,18.73,0
2024-01-25,Paracetamol Syrup,1,24,833.11,0,1,Cipla Mumbai,5,21.22,17.85,20.86,0
2024-01-26,Paracetamol Syrup,1,21,698.95,0,1,Cipla Mumbai,7,21.3,20.28,20.54,0
2024-01-27,Paracetamol Syrup,1,23,806.82,0,1,Cipla Mumbai,14,18.13,19.73,18.88,0
2024-01-28,Paracetamol Syrup,1,22,758.09,0,1,Cipla Mumbai,14,19.82,19.57,20.87,0
2024-01-29,Paracetamol Syrup,60,18,655.3,0,1,Cipla Mumbai,10,20.21,22.68,18.64,0
2024-01-30,Paracetamol Syrup,46,21,709.76,0,1,Cipla Mumbai,10,19.02,21.58,20.67,0
2024-01-31,Paracetamol Syrup,32,14,480.43,0,1,Cipla Mumbai,14,18.5,22.66,19.49,0
2024-02-01,Paracetamol Syrup,18,13,456.1,0,1,Cipla Mumbai,10,21.58,22.39,18.74,0
2024-02-02,Paracetamol Syrup,4,16,570.63,0,1,Cipla Mumbai,10,20.72,22.89,20.95,0
2024-02-03,Paracetamol Syrup,1,21,717.99,0,1,Cipla Mumbai,14,20.65,17.68,21.58,0
2024-02-04,Paracetamol Syrup,1,21,740.77,0,1,Cipla Mumbai,5,21.9,19.15,19.49,0
2024-02-05,Paracetamol Syrup,1,17,616.31,0,1,Cipla Mumbai,10,21.83,17.14,20.12,0
2024-02-06,Paracetamol Syrup,1,20,708.38,0,1,Cipla Mumbai,5,20.2,22.76,20.17,0
2024-02-07,Paracetamol Syrup,1,17,578.86,0,1,Cipla Mumbai,14,19.75,19.82,19.29,0
2024-02-08,Paracetamol Syrup,1,21,718.64,0,1,Cipla Mumbai,10,20.45,17.8,19.21,0
2024-02-09,Paracetamol Syrup,1,19,636.58,0,1,Cipla Mumbai,14,21.1,20.79,18.71,0
2024-02-10,Paracetamol Syrup,1,19,692.47,0,1,Cipla Mumbai,5,21.76,20.62,19.23,0
2024-02-11,Paracetamol Syrup,1,18,603.07,0,1,Cipla Mumbai,14,18.09,22.45,20.24,0
2024-02-12,Paracetamol Syrup,60,17,577.15,0,1,Cipla Mumbai,14,18.47,21.65,20.82,0
2024-02-13,Paracetamol Syrup,46,21,702.48,0,1,Cipla Mumbai,14,20.96,19.45,20.03,0
2024-02-14,Paracetamol Syrup,32,24,803.55,0,1,Cipla Mumbai,5,19.81,20.36,20.27,0
2024-02-15,Paracetamol Syrup,18,15,526.85,0,1,Cipla Mumbai,10,20.91,18.28,18.44,0
2024-02-16,Paracetamol Syrup,4,23,787.43,0,1,Cipla Mumbai,14,18.15,21.79,20.69,0
2024-02-17,Paracetamol Syrup,1,19,684.78,0,1,Cipla Mumbai,10,19.95,18.66,19.67,0
2024-02-18,Paracetamol Syrup,1,21,767.96,0,1,Cipla Mumbai,7,19.06,19.02,19.45,0
2024-02-19,Paracetamol Syrup,1,18,609.59,0,1,Cipla Mumbai,10,19.61,21.84,18.77,0
2024-02-20,Paracetamol Syrup,1,20,707.25,0,1,Cipla Mumbai,10,19.8,21.3,18.56,0
2024-02-21,Paracetamol Syrup,1,17,581.38,0,1,Cipla Mumbai,10,20.52,17.26,18.51,0
2024-02-22,Paracetamol Syrup,1,20,704.38,0,1,Cipla Mumbai,14,18.71,18.36,19.75,0
2024-02-23,Paracetamol Syrup,1,16,536.37,0,1,Cipla Mumbai,10,19.53,20.5,19.63,0
2024-02-24,Paracetamol Syrup,1,16,580.5,0,1,Cipla Mumbai,7,21.1,18.14,18.89,0
2024-02-25,Paracetamol Syrup,1,19,659.16,0,1,Cipla Mumbai,14,20.9,17.3,20.65,0
2024-02-26,Paracetamol Syrup,60,20,714.59,0,1,Cipla Mumbai,7,18.26,18.74,19.38,0
2024-02-27,Paracetamol Syrup,46,21,735.6,0,1,Cipla Mumbai,10,21.93,22.17,20.87,0
2024-02-28,Paracetamol Syrup,32,26,938.09,0,1,Cipla Mumbai,10,18.65,17.83,20.2,0
2024-02-29,Paracetamol Syrup,18,17,570.41,0,1,Cipla Mumbai,7,18.96,17.71,19.71,0
2024-03-01,Paracetamol Syrup,4,19,678.27,0,1,Cipla Mumbai,10,21.04,22.25,18.71,0
2024-03-02,Paracetamol Syrup,1,19,670.5,0,1,Cipla Mumbai,14,19.5,22.6,19.53,0
2024-03-03,Paracetamol Syrup,1,22,797.03,0,1,Cipla Mumbai,14,18.11,21.14,20.3,0
2024-03-04,Paracetamol Syrup,1,18,606.68,0,1,Cipla Mumbai,5,20.64,18.87,19.25,0
2024-03-05,Paracetamol Syrup,1,21,758.51,0,1,Cipla Mumbai,7,20.76,17.06,19.38,0
2024-03-06,Paracetamol Syrup,1,20,722.61,0,1,Cipla Mumbai,7,19.56,17.07,19.53,0
2024-03-07,Paracetamol Syrup,1,19,646.69,0,1,Cipla Mumbai,5,18.74,17.98,20.92,0
2024-03-08,Paracetamol Syrup,1,21,740.6,0,1,Cipla Mumbai,5,20.15,18.49,18.7,0
2024-03-09,Paracetamol Syrup,1,21,756.42,0,1,Cipla Mumbai,14,18.5,19.24,21.38,0
2024-03-10,Paracetamol Syrup,1,18,638.96,0,1,Cipla Mumbai,5,20.8,17.53,20.68,0
2024-03-11,Paracetamol Syrup,60,20,714.19,0,1,Cipla Mumbai,14,20.54,20.54,20.49,0
2024-03-12,Paracetamol Syrup,46,18,628.59,0,1,Cipla Mumbai,7,20.38,18.25,19.07,0
